Id,Use Case,Status,Created Date,Close Date,Price,Discount code,Pain,Loss Reason,Days,Discount
pnzvissb,Sports Events,Closed Lost,2019-07-16,2019-07-16,200.0,NOCOSTREG,financial control,no product fit,0 days,False
nzzc336e,Corporate Events,Closed Won,2019-07-16,2019-07-16,324.0,10OFFREDUCED,operations,Not_Specified,0 days,False
dpivugpk,Educational Seminars,Closed Won,2019-07-21,2019-07-21,14876.0,MONTH75SPECIAL,operations,Not_Specified,0 days,False
anusqayo,Educational Seminars,Closed Won,2019-07-21,2019-07-16,0.0,NOCOSTREG,Not_Specified,Not_Specified,-5 days,False
vs1d9b6t,Sports Events,Closed Lost,2019-07-21,2019-08-28,0.0,NOCOSTREG,Not_Specified,lost to competitor,38 days,False
cxlxvt6o,Corporate Events,Closed Lost,2019-08-01,2019-06-25,360.0,SAVE25LESS,financial control,no product fit,-37 days,False
xi6xutjn,Educational Seminars,Closed Lost,2019-06-08,2019-06-25,750.0,ECONOMY50SPECIAL,Not_Specified,no response,17 days,False
ws2l6t2w,Educational Seminars,Closed Won,2019-06-12,2019-06-15,360.0,25GIFT,Not_Specified,Not_Specified,3 days,False
qkwtyijb,Educational Seminars,Closed Lost,2019-09-26,2019-01-26,200.0,SAVINGSLIGHT,operations,lost to competitor,-243 days,False
wfwovpaj,Sports Events,Closed Won,2019-04-02,2019-07-16,240.0,SAVEMONTH50G,operations,Not_Specified,105 days,False
hdts50lm,Sports Events,Checkbox,2019-08-01,2019-06-09,360.0,25GIFT,operations,Not_Specified,-53 days,False
u7m3k169,Corporate Events,Closed Won,2019-06-25,2019-07-02,360.0,MONTHSAVE25DEAL,operations,Not_Specified,7 days,False
49w8d6ef,Corporate Events,Checkbox,2019-07-08,2019-07-08,960.0,SEMESTER20DEALAGAIN,operations,Not_Specified,0 days,False
xbu69c32,Sports Events,Closed Won,2019-07-08,2019-07-08,150.0,MONTH75SPECIAL,Not_Specified,Not_Specified,0 days,False
cuok164h,Sports Events,Closed Won,2019-07-08,2019-07-08,768.0,HALFYEAR20G,operations,Not_Specified,0 days,False
pgvebuqa,Sports Events,Closed Lost,2019-07-08,2019-07-08,0.0,Not_Specified,operations,no budget,0 days,True
m8xtkrsf,Educational Seminars,Closed Lost,2019-12-02,2019-07-25,240.0,ANNUAL30BONUS,time saving,no response,-130 days,False
1eqp5n1c,Educational Seminars,Closed Won,2019-04-22,2019-04-22,360.0,25GIFT,operations,Not_Specified,0 days,False
8s2c10q1,Corporate Events,Closed Won,2019-01-22,2019-01-22,960.0,ANNUAL60DEAL,financial control,Not_Specified,0 days,False
2jlbmxq1,Corporate Events,Closed Won,2019-05-12,2019-05-12,768.0,2SEMESTERS20OFF,Not_Specified,Not_Specified,0 days,False
lpat7i1k,Corporate Events,Closed Won,2018-10-13,2018-10-17,960.0,ANNUAL60DEAL,operations,Not_Specified,4 days,False
l4zklv8f,Corporate Events,Closed Won,2018-10-13,2018-10-13,960.0,SEMESTER20DEALAGAIN,operations,Not_Specified,0 days,False
ile4y30z,Educational Seminars,Closed Won,2019-07-17,2019-07-20,360.0,DISCOUNT25QUICK,financial control,Not_Specified,3 days,False
4gmsugkb,Corporate Events,Closed Won,2019-07-17,2019-07-24,768.0,2SEMESTERS20OFF,quality of delivery,Not_Specified,7 days,False
hdyv1cpu,Sports Events,Closed Won,2019-07-17,2019-07-17,360.0,25GIFT,operations,Not_Specified,0 days,False
0vhmxha6,Corporate Events,Closed Won,2019-07-17,2019-07-17,360.0,MONTHSAVE25DEAL,operations,Not_Specified,0 days,False
ryaix8j9,Educational Seminars,Closed Lost,2019-07-14,2019-07-26,200.0,Not_Specified,financial control,lost to competitor,12 days,True
6ulae1zi,Corporate Events,Closed Won,2019-09-28,2019-09-28,768.0,2SEMESTERS20OFF,operations,Not_Specified,0 days,False
u5t1is3m,Sports Events,Closed Lost,2019-07-08,2019-07-16,0.0,Not_Specified,time saving,price,8 days,True
tzeqagv8,Corporate Events,Closed Won,2019-01-20,2019-01-21,960.0,YEARLY60,operations,Not_Specified,1 days,False
u7sl6bjg,Corporate Events,Closed Lost,2019-11-02,2019-07-09,768.0,2SEMESTERS20OFF,quality of delivery,no response,-116 days,False
zya7koxr,Corporate Events,Closed Lost,2019-06-16,2019-08-02,360.0,MONTHSAVE25DEAL,financial control,no budget,47 days,False
3rln1ifx,Corporate Events,Closed Lost,2019-06-02,2019-06-25,240.0,MONTH50REBATE,operations,no response,23 days,False
fzmx5c3a,Corporate Events,Closed Lost,2019-04-23,2019-04-25,360.0,SAVE25LESS,Not_Specified,no response,2 days,False
y2mk69si,Educational Seminars,Closed Lost,2019-02-01,2019-06-25,768.0,HALFYEAR20G,operations,no response,144 days,False
ualpvduv,Educational Seminars,Closed Won,2019-08-01,2019-06-25,120.0,GRAND75SAVING,time saving,Not_Specified,-37 days,False
rp7naq09,Corporate Events,Closed Won,2019-05-02,2019-05-02,360.0,SAVE25LESS,operations,Not_Specified,0 days,False
wwce9snq,Corporate Events,Closed Won,2018-06-10,2018-06-10,240.0,DISCOUNT50POWER,operations,Not_Specified,0 days,False
sw157pk5,Corporate Events,Closed Won,2019-11-02,2019-11-02,768.0,2SEMESTERS20OFF,Not_Specified,Not_Specified,0 days,False
s2g9yj20,Corporate Events,Closed Won,2019-11-02,2019-11-02,1344.0,YEARLY30PROMO,operations,Not_Specified,0 days,False
hpttw6qf,Corporate Events,Closed Won,2018-08-01,2018-08-01,9616.0,SEMESTER20DEALAGAIN,operations,Not_Specified,0 days,False
ji8kh9lq,Corporate Events,Closed Won,2018-08-19,2018-08-19,360.0,SAVE25LESS,operations,Not_Specified,0 days,False
0pegiisz,Corporate Events,Closed Won,2018-02-07,2018-02-07,768.0,2SEMESTERS20OFF,operations,Not_Specified,0 days,False
83rg6i03,Educational Seminars,Closed Lost,2019-06-02,2019-07-17,324.0,Not_Specified,operations,no response,45 days,True
z1zigpp5,Educational Seminars,Closed Won,2019-06-26,2019-06-26,150.0,MONTH75SPECIAL,operations,Not_Specified,0 days,False
n9qjc051,Corporate Events,Closed Won,2019-12-02,2019-12-02,1344.0,YEARLY30PROMO,operations,Not_Specified,0 days,False
zpdntxv4,Corporate Events,Closed Won,2019-06-02,2019-06-02,240.0,MONTH50REBATE,Not_Specified,Not_Specified,0 days,False
r4mdcshr,Educational Seminars,Closed Won,2019-06-02,2019-06-02,300.0,SAVEMORE50,operations,Not_Specified,0 days,False
imiuh0o6,Sports Events,Closed Lost,2019-07-02,2019-06-02,240.0,SAVEMONTH50G,operations,no response,-30 days,False
41rmbmmg,Corporate Events,Closed Won,2018-11-05,2018-11-05,360.0,MONTHSAVE25DEAL,financial control,Not_Specified,0 days,False
p8squ1b7,Corporate Events,Closed Won,2019-01-23,2019-01-23,960.0,ANNUAL60DEAL,Not_Specified,Not_Specified,0 days,False
htfnri0u,Sports Events,Closed Won,2018-03-07,2018-03-07,150.0,CUTBACK75SPECIAL,Not_Specified,Not_Specified,0 days,False
wh4gml0u,Corporate Events,Closed Won,2019-06-02,2019-07-02,360.0,MONTHSAVE25DEAL,operations,Not_Specified,30 days,False
qw58bt3h,Corporate Events,Closed Lost,2019-07-02,2019-07-10,360.0,SAVE25LESS,financial control,lost to competitor,8 days,False
1ljdf14o,Corporate Events,Closed Won,2019-03-30,2019-03-30,300.0,MONTH50CUTBACK,operations,Not_Specified,0 days,False
uxaqml8u,Corporate Events,Checkbox,2019-07-13,2019-07-13,576.0,2SEMESTERS20SALE,operations,Not_Specified,0 days,False
q5zsmk5i,Corporate Events,Closed Won,2019-07-13,2019-07-13,240.0,MONTH50REBATE,operations,Not_Specified,0 days,False
cmgb06tq,Sports Events,Closed Lost,2019-04-02,2019-12-02,324.0,Not_Specified,operations,lost to competitor,244 days,True
m6vss3nc,Sports Events,Closed Won,2019-07-17,2019-07-23,360.0,25GIFT,operations,Not_Specified,6 days,False
d1os6phn,Corporate Events,Closed Won,2019-07-17,2019-07-17,768.0,2SEMESTERS20OFF,operations,Not_Specified,0 days,False
ye9cjc1f,Corporate Events,Closed Lost,2019-07-17,2019-07-24,0.0,Not_Specified,operations,no product fit,7 days,True
27qyouvb,Corporate Events,Checkbox,2019-07-20,2019-07-22,240.0,MONTH50REBATE,financial control,Not_Specified,2 days,False
s4odpis2,Educational Seminars,Closed Won,2019-07-21,2019-07-21,0.0,NOCOSTREG,Not_Specified,Not_Specified,0 days,False
wxad2kw6,Corporate Events,Closed Won,2019-07-21,2019-07-24,0.0,GIVEAWAYFREE,operations,Not_Specified,3 days,False
a77ldwas,Corporate Events,Closed Won,2019-07-21,2019-07-21,768.0,2SEMESTERS20OFF,operations,Not_Specified,0 days,False
oqdli760,Corporate Events,Closed Lost,2019-08-02,2019-11-02,768.0,Not_Specified,operations,no budget,92 days,True
knqp2yf1,Corporate Events,Closed Won,2018-10-24,2018-10-24,240.0,MONTH50REBATE,operations,Not_Specified,0 days,False
wjd4o182,Educational Seminars,Closed Lost,2019-06-02,2019-12-02,240.0,NOCOSTREG,operations,lost to competitor,183 days,False
lskmke17,Educational Seminars,Closed Won,2019-11-02,2019-07-08,768.0,HALFSEASON20G,financial control,Not_Specified,-117 days,False
5sgfnsep,Sports Events,Closed Won,2019-12-02,2019-12-02,360.0,25GIFT,operations,Not_Specified,0 days,False
98pp0lyi,Sports Events,Closed Won,2018-12-17,2018-12-26,240.0,SAVEMONTH50G,operations,Not_Specified,9 days,False
t12iqreu,Educational Seminars,Closed Won,2019-02-11,2019-02-13,360.0,25GIFT,financial control,Not_Specified,2 days,False
8lguy9h3,Sports Events,Checkbox,2019-06-18,2019-06-19,576.0,HALFSEASON20G,operations,Not_Specified,1 days,False
xn1g97sd,Sports Events,Closed Won,2018-08-02,2018-08-02,768.0,HALFYEAR20G,operations,Not_Specified,0 days,False
5cfy75cr,Sports Events,Closed Won,2018-11-21,2018-11-24,1344.0,ANNUAL30BONUS,financial control,Not_Specified,3 days,False
nwoxo6xi,Educational Seminars,Closed Lost,2019-07-14,2019-07-24,0.0,Not_Specified,operations,no response,10 days,True
2epughrk,Corporate Events,Closed Lost,2019-07-17,2019-07-15,360.0,SAVE25LESS,operations,not target,-2 days,False
k686iwe3,Corporate Events,Closed Won,2019-04-23,2019-04-23,240.0,DISCOUNT50POWER,financial control,Not_Specified,0 days,False
ztei9zkf,Corporate Events,Checkbox,2019-07-21,2019-07-21,360.0,MONTHSAVE25DEAL,operations,Not_Specified,0 days,False
fi14wtc6,Educational Seminars,Closed Lost,2019-07-21,2019-07-21,0.0,Not_Specified,financial control,no budget,0 days,True
3o4xmff9,Corporate Events,Closed Lost,2019-06-24,2019-06-24,768.0,2SEMESTERS20OFF,operations,no budget,0 days,False
x1vmxj0f,Corporate Events,Closed Won,2019-07-17,2019-07-17,200.0,SEVENTYFIVEGIFT,Not_Specified,Not_Specified,0 days,False
2sblkdit,Corporate Events,Closed Won,2018-10-09,2018-10-10,360.0,SAVE25LESS,quality of delivery,Not_Specified,1 days,False
uwy6ot53,Educational Seminars,Closed Won,2019-01-22,2019-03-28,360.0,25GIFT,financial control,Not_Specified,65 days,False
tlweefbn,Corporate Events,Closed Won,2019-04-15,2019-04-15,300.0,MONTH50CUTBACK,operations,Not_Specified,0 days,False
ptftptt8,Educational Seminars,Closed Won,2018-12-30,2018-12-30,768.0,HALFYEAR20G,financial control,Not_Specified,0 days,False
bk2f6w03,Educational Seminars,Closed Lost,2019-07-08,2019-07-09,768.0,NOCOSTREG,financial control,no product fit,1 days,False
nvrxmxd0,Sports Events,Closed Won,2019-01-09,2019-01-09,768.0,HALFYEAR20G,operations,Not_Specified,0 days,False
ot4bsn7s,Corporate Events,Closed Won,2019-09-28,2019-09-28,1344.0,YEARLY30PROMO,operations,Not_Specified,0 days,False
ns0c09jo,Corporate Events,Closed Won,2019-07-10,2019-07-13,960.0,ANNUAL60DEAL,operations,Not_Specified,3 days,False
fllgxoqm,Sports Events,Closed Lost,2019-04-02,2019-07-17,240.0,SAVEMONTH50G,operations,no response,106 days,False
hft4ao1l,Corporate Events,Negotiation,2019-08-02,2019-08-02,768.0,Not_Specified,operations,Not_Specified,0 days,True
1via8nv4,Educational Seminars,Closed Lost,2019-08-02,2019-06-09,200.0,Not_Specified,operations,no product fit,-54 days,True
1zunloqs,Corporate Events,Closed Won,2018-06-10,2018-06-11,1008.0,RENEW30YEARLY,operations,Not_Specified,1 days,False
5u8gskfn,Sports Events,Checkbox,2019-01-21,2019-01-21,768.0,HALFYEAR20G,quality of delivery,Not_Specified,0 days,False
4t9ftbko,Educational Seminars,Closed Won,2019-06-17,2019-06-17,960.0,BIANNUAL20,financial control,Not_Specified,0 days,False
2an7h3ew,Sports Events,Closed Won,2019-11-02,2019-12-02,360.0,25GIFT,operations,Not_Specified,30 days,False
umizdvdy,Sports Events,Closed Lost,2019-07-10,2019-07-10,200.0,Not_Specified,operations,price,0 days,True
dew998fk,Corporate Events,Closed Won,2018-10-22,2018-10-22,768.0,2SEMESTERS20OFF,quality of delivery,Not_Specified,0 days,False
ee7rb37s,Sports Events,Closed Won,2018-10-06,2018-11-19,576.0,HALFSEASON20G,operations,Not_Specified,44 days,False
hfgdr40r,Educational Seminars,Closed Lost,2019-08-02,2019-07-17,240.0,NOCOSTREG,financial control,no response,-16 days,False
4gymniy5,Sports Events,Closed Won,2019-07-13,2019-07-13,150.0,MONTH75SPECIAL,operations,Not_Specified,0 days,False
bo184zn3,Corporate Events,Closed Won,2019-07-17,2019-07-17,240.0,MONTH50REBATE,operations,Not_Specified,0 days,False
ykdwtf09,Corporate Events,Closed Lost,2019-07-17,2019-07-17,0.0,Not_Specified,operations,no budget,0 days,True
fz06ydqh,Corporate Events,Closed Won,2019-07-17,2019-07-20,768.0,2SEMESTERS20OFF,operations,Not_Specified,3 days,False
0qcixp7b,Sports Events,Closed Lost,2019-07-21,2019-07-26,960.0,Not_Specified,operations,no product fit,5 days,True
0xerchbz,Corporate Events,Closed Lost,2019-07-21,2019-07-22,240.0,MONTH50REBATE,operations,not target,1 days,False
hvz34rhz,Corporate Events,Closed Won,2019-07-21,2019-07-23,324.0,10OFFREDUCED,operations,Not_Specified,2 days,False
n3fjtw03,Corporate Events,Closed Won,2019-05-02,2019-06-02,240.0,MONTH50REBATE,financial control,Not_Specified,31 days,False
wcj7ld80,Educational Seminars,Closed Won,2019-07-02,2019-07-02,1344.0,ANNUAL30BONUS,operations,Not_Specified,0 days,False
x2bjw1q3,Sports Events,Closed Won,2019-07-02,2019-07-02,360.0,25GIFT,operations,Not_Specified,0 days,False
k9fq6eyw,Corporate Events,Closed Lost,2019-07-02,2019-07-21,0.0,Not_Specified,operations,no response,19 days,True
qcl932es,Corporate Events,Closed Won,2018-12-10,2018-12-10,1344.0,Not_Specified,operations,Not_Specified,0 days,True
a0q2x0nx,Corporate Events,Closed Won,2018-11-20,2018-11-20,960.0,ANNUAL60DEAL,quality of delivery,Not_Specified,0 days,False
u78o6g0a,Sports Events,Closed Won,2019-12-02,2019-07-24,0.0,NOCOSTREG,operations,Not_Specified,-131 days,False
7jku5muj,Corporate Events,Closed Won,2019-02-17,2019-02-17,300.0,MONTH50CUTBACK,operations,Not_Specified,0 days,False
kt6yyl1v,Educational Seminars,Closed Won,2019-07-02,2019-07-02,240.0,SAVEMONTH50G,Not_Specified,Not_Specified,0 days,False
x43g2q2x,Sports Events,Closed Won,2019-07-02,2019-07-02,576.0,HALFSEASON20G,Not_Specified,Not_Specified,0 days,False
j3v2soul,Corporate Events,Closed Won,2019-07-08,2019-07-08,360.0,MONTHSAVE25DEAL,operations,Not_Specified,0 days,False
nno35zbt,Corporate Events,Closed Lost,2019-07-02,2019-07-02,0.0,Not_Specified,operations,no product fit,0 days,True
edj3315s,Educational Seminars,Closed Won,2019-12-02,2019-12-02,150.0,MONTH75SPECIAL,financial control,Not_Specified,0 days,False
t6zbsozt,Corporate Events,Closed Won,2019-07-08,2019-07-09,360.0,SAVE25LESS,operations,Not_Specified,1 days,False
bjgqu5pj,Sports Events,Closed Lost,2019-08-01,2019-08-01,50248.0,NOCOSTREG,operations,no response,0 days,False
ihcnmia0,Corporate Events,Closed Won,2019-06-27,2019-06-27,768.0,2SEMESTERS20OFF,operations,Not_Specified,0 days,False
0p02sziz,Sports Events,Closed Won,2019-06-18,2019-06-18,1344.0,ANNUAL30BONUS,Not_Specified,Not_Specified,0 days,False
82bs7wpz,Corporate Events,Closed Won,2019-12-02,2019-12-02,360.0,MONTHSAVE25DEAL,operations,Not_Specified,0 days,False
g75jekqf,Corporate Events,Closed Won,2019-07-10,2019-07-10,360.0,MONTHSAVE25DEAL,operations,Not_Specified,0 days,False
nakn3ggw,Corporate Events,Checkbox,2019-04-23,2019-04-23,1344.0,YEARLY30PROMO,operations,Not_Specified,0 days,False
feaexcji,Sports Events,Closed Won,2019-07-14,2019-07-14,150.0,MONTH75SPECIAL,operations,Not_Specified,0 days,False
k7zlnctd,Educational Seminars,Closed Won,2019-07-20,2019-07-18,600.0,Not_Specified,Not_Specified,Not_Specified,-2 days,True
oj6z2evh,Educational Seminars,Closed Lost,2019-07-20,2019-07-26,768.0,HALFYEAR20G,operations,no response,6 days,False
49vrjj7s,Corporate Events,Closed Lost,2019-07-20,2019-01-03,360.0,SAVE25LESS,operations,no response,-198 days,False
qa7wqmjq,Educational Seminars,Closed Lost,2019-07-20,2019-07-22,360.0,Not_Specified,financial control,not target,2 days,True
4q55q19w,Corporate Events,Closed Lost,2019-07-22,2019-07-15,360.0,SAVE25LESS,operations,no response,-7 days,False
ukzakgvm,Corporate Events,Closed Lost,2019-07-02,2019-08-02,120.0,Not_Specified,operations,lost to competitor,31 days,True
ln612onm,Corporate Events,Closed Won,2019-08-02,2019-08-02,768.0,2SEMESTERS20OFF,operations,Not_Specified,0 days,False
s4l7fe1m,Corporate Events,Closed Won,2019-07-22,2019-07-22,0.0,NOCOSTREG,Not_Specified,Not_Specified,0 days,False
t3bhcx4g,Educational Seminars,Negotiation,2019-04-02,2019-04-02,300.0,Not_Specified,financial control,Not_Specified,0 days,True
9czpjtk3,Corporate Events,Negotiation,2019-06-02,2019-06-02,1012.0,Not_Specified,operations,Not_Specified,0 days,True
ji3n5zqq,Educational Seminars,Checkbox,2019-07-24,2019-07-24,0.0,NOCOSTREG,financial control,Not_Specified,0 days,False
nzwccwo8,Educational Seminars,Closed Won,2019-09-15,2019-09-15,576.0,HALFSEASON20G,time saving,Not_Specified,0 days,False
4b4n7704,Corporate Events,Negotiation,2019-09-21,2019-10-19,768.0,2SEMESTERS20OFF,operations,Not_Specified,28 days,False
mn8hqjxd,Corporate Events,Closed Won,2019-09-24,2019-09-24,768.0,2SEMESTERS20OFF,quality of delivery,Not_Specified,0 days,False
rv1t1vvg,Educational Seminars,Closed Lost,2019-08-19,2019-08-19,0.0,Not_Specified,operations,lost to competitor,0 days,True
yui4gwv2,Educational Seminars,Closed Won,2019-11-05,2019-11-05,960.0,YEARLY60,operations,Not_Specified,0 days,False
uzucjbp5,Educational Seminars,Closed Lost,2019-10-08,2019-10-08,360.0,25GIFT,time saving,lost to competitor,0 days,False
et3zt2uk,Educational Seminars,Closed Won,2019-09-08,2019-09-09,360.0,25GIFT,financial control,Not_Specified,1 days,False
lxdos0fo,Corporate Events,Closed Won,2019-09-14,2019-09-14,1344.0,YEARLY30PROMO,financial control,Not_Specified,0 days,False
y627czg4,Corporate Events,Closed Lost,2019-08-13,2019-08-14,240.0,DISCOUNT50POWER,operations,price,1 days,False
o5is77h6,Educational Seminars,Closed Lost,2019-11-05,2019-10-26,360.0,25GIFT,quality of delivery,no response,-10 days,False
97ucisow,Corporate Events,Closed Won,2019-07-22,2019-07-22,120.0,3QUARTERS75CUT,financial control,Not_Specified,0 days,False
yiw3z61u,Educational Seminars,Closed Won,2019-10-13,2019-10-13,768.0,HALFYEAR20G,operations,Not_Specified,0 days,False
llol4hh7,Sports Events,Closed Lost,2019-10-13,2019-10-13,0.0,Not_Specified,financial control,lost to competitor,0 days,True
2dq5yyv9,Sports Events,Closed Lost,2019-10-13,2019-11-23,150.0,CUTBACK75SPECIAL,financial control,not target,41 days,False
qynf95al,Corporate Events,Closed Lost,2019-10-14,2019-10-20,324.0,10OFFREDUCED,Not_Specified,no response,6 days,False
cvw7opj6,Corporate Events,Closed Won,2019-09-03,2019-09-03,768.0,2SEMESTERS20OFF,operations,Not_Specified,0 days,False
b21d3ds7,Sports Events,Closed Won,2019-09-18,2019-09-18,768.0,HALFYEAR20G,operations,Not_Specified,0 days,False
lwe3wj02,Educational Seminars,Closed Lost,2019-09-18,2019-05-05,1344.0,ANNUAL30BONUS,financial control,lost to competitor,-136 days,False
s71wqu54,Educational Seminars,Closed Won,2019-10-16,2019-10-16,120.0,NOCOSTREG,quality of delivery,Not_Specified,0 days,False
i4gx0q0d,Educational Seminars,Closed Won,2019-10-16,2019-10-16,576.0,HALFSEASON20G,operations,Not_Specified,0 days,False
k0e5ou8q,Educational Seminars,Closed Lost,2019-08-12,2019-08-13,324.0,SLASH10,financial control,no budget,1 days,False
4sboxx4v,Corporate Events,Closed Won,2019-02-04,2019-02-04,768.0,2SEMESTERS20OFF,operations,Not_Specified,0 days,False
hcj93kbr,Educational Seminars,Closed Lost,2019-08-20,2019-08-25,0.0,Not_Specified,financial control,lost to competitor,5 days,True
re4cki7e,Corporate Events,Closed Lost,2019-05-04,2019-09-18,576.0,2SEMESTERS20SALE,financial control,no response,137 days,False
zsa4vc1f,Sports Events,Closed Won,2019-09-09,2019-09-09,120.0,NOCOSTREG,operations,Not_Specified,0 days,False
vd87bl5u,Educational Seminars,Closed Lost,2019-10-19,2019-10-21,768.0,HALFYEAR20G,financial control,lost to competitor,2 days,False
hyq0w7az,Corporate Events,Closed Won,2019-10-19,2019-10-19,360.0,MONTHSAVE25DEAL,operations,Not_Specified,0 days,False
9zpfoxt8,Educational Seminars,Closed Won,2019-08-19,2019-08-19,360.0,25GIFT,operations,Not_Specified,0 days,False
