Id,Acquisition Campaign_0,Acquisition Campaign_1,Acquisition Campaign_2,Acquisition Campaign_3,Acquisition Campaign_4,Acquisition Campaign_5,Converted,City_0,City_1,City_2,City_3,City_4,Use Case_Concerts and festivals,Use Case_Corporate Events,Use Case_Educational Seminars,Use Case_Not_Specified,Use Case_Sports Events,Use Case_Wedding Planning,Source_Inbound,Source_Not_Specified,Source_Outbound,month,day
dxid46v2,0,0,0,0,0,1,True,0,0,1,0,0,0,1,0,0,0,0,1,0,0,3,24
s2f5bhku,0,0,0,0,0,1,False,0,1,0,1,0,0,0,0,1,0,0,1,0,0,7,7
6i9xuxkn,0,0,0,0,0,1,False,0,0,1,1,0,0,0,0,1,0,0,1,0,0,4,2
3a182ybc,0,0,0,0,0,1,False,0,0,0,0,1,0,1,0,0,0,0,1,0,0,7,7
c7jjlj3q,0,0,0,0,0,1,False,0,0,0,0,1,0,1,0,0,0,0,1,0,0,4,2
971kdgnh,0,0,0,0,0,1,True,0,1,0,0,0,0,1,0,0,0,0,1,0,0,7,7
8ab9wx21,0,0,0,0,0,1,False,0,0,0,0,1,0,0,0,1,0,0,1,0,0,3,24
fat8bpc8,0,0,0,0,0,1,False,0,0,0,0,1,0,1,0,0,0,0,1,0,0,4,2
5n6biad3,0,0,0,0,0,1,False,1,0,0,1,1,0,1,0,0,0,0,1,0,0,7,7
uoumv9q6,0,0,0,0,0,1,False,0,1,0,1,1,0,0,0,1,0,0,0,0,1,3,24
irb49co7,0,0,0,0,0,1,False,0,1,0,0,0,0,1,0,0,0,0,1,0,0,4,2
9dpaxz5u,0,0,0,0,0,1,False,0,0,0,1,1,0,1,0,0,0,0,0,0,1,3,24
lonct9b8,0,0,0,0,0,1,False,0,1,1,1,0,0,0,0,1,0,0,1,0,0,4,2
pdyj0chn,0,0,0,0,0,1,False,1,0,0,0,1,0,1,0,0,0,0,1,0,0,7,7
7igcnyyw,0,0,0,0,1,0,False,0,0,1,0,1,0,1,0,0,0,0,1,0,0,3,24
d7x0ps4k,0,0,0,0,0,1,False,0,1,0,1,1,0,0,0,1,0,0,1,0,0,4,2
5iii88n6,0,0,0,0,0,1,False,0,0,0,1,0,0,1,0,0,0,0,0,0,1,3,24
2e31ctay,0,0,0,0,0,1,False,0,0,0,1,1,0,1,0,0,0,0,1,0,0,4,2
48z36rgo,0,0,0,0,0,1,False,0,0,1,1,1,0,0,0,1,0,0,1,0,0,7,7
at3nh7ua,0,0,0,0,1,0,False,0,1,1,1,0,0,1,0,0,0,0,1,0,0,3,25
6ju9riyk,0,0,0,0,0,1,False,1,0,1,0,1,0,0,0,0,1,0,1,0,0,7,7
u1cbz1t1,0,0,0,0,0,1,False,0,0,0,1,1,0,1,0,0,0,0,0,0,1,3,25
phffihrc,0,0,0,0,0,1,False,0,0,1,1,1,0,0,0,1,0,0,1,0,0,4,2
am7ejm7q,0,0,0,0,0,1,False,0,0,0,1,1,0,1,0,0,0,0,1,0,0,3,25
42ebwcb3,0,0,0,0,0,1,False,0,0,0,0,1,0,1,0,0,0,0,1,0,0,4,2
wzu8xmhp,0,0,0,0,0,1,False,0,0,0,0,1,0,0,0,1,0,0,1,0,0,7,7
ab7cd8ep,0,0,0,0,0,1,False,0,0,0,0,1,0,1,0,0,0,0,1,0,0,3,25
2yvk125z,0,0,0,0,0,1,False,0,0,0,1,0,0,0,0,0,1,0,1,0,0,4,2
zcd3rrk1,0,0,0,0,0,1,False,0,0,0,1,1,0,1,0,0,0,0,1,0,0,3,25
imi8l8w1,0,0,0,0,1,0,False,0,0,0,1,1,0,1,0,0,0,0,1,0,0,3,25
sxkt2fv8,0,0,0,0,0,1,False,0,0,1,1,1,0,0,1,0,0,0,1,0,0,4,2
s9mfu9fg,0,0,0,0,0,1,False,0,0,0,0,1,0,0,0,1,0,0,1,0,0,3,25
ilo9f1pz,0,0,0,0,0,1,False,0,1,0,0,0,0,1,0,0,0,0,1,0,0,4,2
yg21fdf2,0,0,0,0,0,1,False,0,1,0,0,0,0,1,0,0,0,0,0,0,1,3,25
69p2zafo,0,0,0,0,0,1,False,0,0,0,0,1,0,1,0,0,0,0,1,0,0,8,7
7aurktuv,0,0,0,0,1,0,False,0,0,0,1,0,0,1,0,0,0,0,1,0,0,3,25
oscvl738,0,0,0,0,0,1,False,0,0,0,1,1,0,1,0,0,0,0,1,0,0,8,7
q3k3y6ae,0,0,0,0,0,1,False,0,0,0,1,1,0,0,0,1,0,0,1,0,0,3,25
r8v2r0bu,0,0,0,0,0,1,False,0,1,0,0,0,0,1,0,0,0,0,1,0,0,4,2
kudqp1r4,0,0,0,0,0,1,False,0,1,0,0,0,0,1,0,0,0,0,1,0,0,8,7
geqw6wkz,0,0,0,0,1,0,False,1,0,1,0,0,0,0,1,0,0,0,1,0,0,3,25
wb62yfz4,0,0,0,0,0,1,False,0,0,0,1,1,0,0,1,0,0,0,1,0,0,4,2
umeeyrxi,0,0,0,0,0,1,False,0,0,0,1,1,0,1,0,0,0,0,1,0,0,8,7
9kpsydsv,0,0,0,0,1,0,False,0,0,0,1,1,0,1,0,0,0,0,1,0,0,3,25
1yyqdeqd,0,0,0,0,0,1,False,0,0,1,1,1,0,1,0,0,0,0,1,0,0,4,2
uga948oi,0,0,0,0,0,1,True,0,0,1,1,1,0,1,0,0,0,0,0,0,1,3,25
7j1az6u8,0,0,0,0,0,1,False,0,0,1,1,1,0,0,0,1,0,0,1,0,0,8,7
cxqsz1m9,0,0,0,0,1,0,False,0,0,1,1,0,0,1,0,0,0,0,1,0,0,3,25
crywb0gt,0,0,0,0,1,0,False,0,0,0,1,1,0,1,0,0,0,0,1,0,0,3,25
ms5gsuyz,0,0,0,0,0,1,False,0,1,1,0,1,0,1,0,0,0,0,1,0,0,4,2
tpfuyhvk,0,0,0,0,0,1,False,0,1,0,0,0,0,1,0,0,0,0,0,0,1,3,25
kbq9ll0g,0,0,0,0,0,1,False,0,0,1,0,1,0,1,0,0,0,0,1,0,0,8,7
ww4yx8q7,0,0,0,0,0,1,False,0,1,0,1,1,0,1,0,0,0,0,1,0,0,3,25
18g16ha5,0,0,0,0,0,1,False,0,1,0,0,0,0,1,0,0,0,0,1,0,0,8,7
1pr3h3t8,0,0,0,0,0,1,False,0,0,1,1,1,0,1,0,0,0,0,1,0,0,3,25
m6bd73j9,0,0,0,0,0,1,False,1,0,1,0,1,0,1,0,0,0,0,1,0,0,4,2
cca85cw4,0,0,0,0,0,1,False,0,0,0,1,1,0,1,0,0,0,0,1,0,0,8,7
6te7lhgc,0,0,0,0,0,1,True,0,1,0,0,0,0,0,1,0,0,0,1,0,0,3,25
59eq5mxt,0,0,0,0,0,1,False,0,0,1,1,0,0,1,0,0,0,0,1,0,0,8,7
dc96zx49,0,0,0,0,0,1,False,0,0,0,1,1,0,0,0,1,0,0,1,0,0,3,25
8fkhjibm,0,0,0,0,0,1,False,0,0,1,1,1,0,1,0,0,0,0,1,0,0,8,7
wm8w0mlj,0,0,0,0,1,0,False,0,1,1,1,0,0,1,0,0,0,0,1,0,0,3,25
zu9r3t6b,0,0,0,0,0,1,False,0,0,0,0,1,0,0,1,0,0,0,1,0,0,4,2
51f2ogv0,0,0,0,0,0,1,False,1,0,1,0,1,0,0,0,1,0,0,1,0,0,3,25
yg35lnoe,0,0,0,0,0,1,False,0,1,0,0,0,0,0,0,1,0,0,1,0,0,4,2
p4g10a7o,0,0,0,0,0,1,False,1,0,0,0,0,0,1,0,0,0,0,1,0,0,8,7
ccsz3l8p,0,0,0,0,0,1,False,0,0,0,1,1,0,1,0,0,0,0,0,0,1,3,25
e9g5ybqg,0,0,0,0,0,1,False,0,0,0,0,1,0,0,0,1,0,0,1,0,0,8,7
4kgjntho,0,0,0,0,0,1,False,0,0,0,1,1,0,0,0,1,0,0,1,0,0,3,25
8iyis0h0,0,0,0,0,0,1,False,0,0,1,1,1,0,1,0,0,0,0,1,0,0,4,2
rw4jmgds,0,0,0,0,0,1,False,0,0,1,1,1,0,0,0,1,0,0,1,0,0,8,7
emx94vja,0,0,0,0,0,1,False,0,1,0,0,0,0,1,0,0,0,0,0,0,1,3,25
97bz10cu,0,0,0,0,0,1,False,0,0,0,0,1,0,0,0,1,0,0,1,0,0,4,2
wf18czgx,0,0,0,0,0,1,False,0,0,1,1,1,0,1,0,0,0,0,1,0,0,4,2
no7vxpco,0,0,0,0,0,1,False,0,0,1,0,0,0,1,0,0,0,0,1,0,0,8,7
krv5sdrv,0,0,0,0,0,1,False,1,0,1,0,1,1,0,0,0,0,0,1,0,0,3,25
wkctx6kn,0,0,0,0,0,1,False,0,1,0,0,0,0,0,0,1,0,0,1,0,0,4,2
14migx28,0,0,0,0,0,1,False,0,0,0,0,1,0,0,0,1,0,0,1,0,0,8,7
u64v0ygg,0,0,0,0,1,0,False,0,1,0,0,0,0,1,0,0,0,0,0,0,1,3,25
akwb5vr2,0,0,0,0,0,1,False,0,1,0,0,0,0,1,0,0,0,0,1,0,0,4,2
hsefrsti,0,0,0,0,0,1,True,0,0,0,1,1,0,0,0,0,1,0,1,0,0,8,7
liry2mm6,0,0,0,0,0,1,False,1,0,1,0,0,0,1,0,0,0,0,0,0,1,3,25
28agm55e,0,0,0,0,0,1,False,1,0,0,0,1,0,0,0,1,0,0,1,0,0,8,7
6xmrz7y1,0,0,0,0,0,1,False,0,0,0,0,1,0,0,0,1,0,0,0,0,1,3,25
3tmw1o0n,0,0,0,0,0,1,False,0,0,1,0,1,0,1,0,0,0,0,1,0,0,8,7
0xg9bnsu,0,0,0,0,0,1,False,0,0,0,1,1,0,1,0,0,0,0,1,0,0,3,25
sx73ucvc,0,0,0,0,0,1,False,0,1,1,0,1,0,1,0,0,0,0,1,0,0,4,2
rbur08z3,0,0,0,0,0,1,False,1,0,1,0,0,0,1,0,0,0,0,1,0,0,8,7
3z1l4cfq,0,0,0,0,1,0,False,1,0,0,1,1,0,1,0,0,0,0,0,0,1,3,25
9m9b7iac,0,0,0,0,0,1,False,0,0,0,0,1,0,1,0,0,0,0,1,0,0,8,7
8xofj909,0,0,0,0,0,1,False,0,0,0,1,1,0,1,0,0,0,0,0,0,1,3,25
ds7lymtf,0,0,0,0,0,1,False,0,0,1,1,0,0,0,0,1,0,0,1,0,0,4,2
zj0yuodr,0,0,0,0,0,1,False,0,0,0,1,1,0,1,0,0,0,0,1,0,0,8,7
w1lvthyq,0,0,0,0,0,1,False,0,1,1,0,1,0,1,0,0,0,0,0,0,1,3,25
ubl7pqmi,0,0,0,0,0,1,False,0,1,0,0,0,0,1,0,0,0,0,1,0,0,4,2
k2fxpy4g,0,0,0,0,0,1,False,0,0,0,1,1,0,0,0,0,1,0,1,0,0,8,7
4fvekrym,0,0,0,0,0,1,False,0,1,0,0,0,0,1,0,0,0,0,1,0,0,4,2
5953vzlm,0,0,0,0,0,1,False,0,1,0,0,0,0,0,0,1,0,0,1,0,0,8,7
74tbomrs,0,0,0,0,1,0,False,1,0,0,1,1,0,1,0,0,0,0,0,0,1,3,25
0293jal7,0,0,0,0,0,1,False,0,1,1,1,0,0,1,0,0,0,0,1,0,0,8,7
sxwar5sz,0,0,0,0,0,1,False,0,1,0,0,1,0,0,0,0,1,0,1,0,0,4,2
opyqhjpu,0,0,0,0,0,1,False,0,1,0,0,0,0,1,0,0,0,0,1,0,0,8,7
44z84cct,0,0,0,0,0,1,False,0,0,1,1,1,0,1,0,0,0,0,0,0,1,3,25
xori7ng3,0,0,0,1,0,0,False,1,0,1,0,1,0,0,0,1,0,0,1,0,0,4,2
khg8vzh3,0,0,0,0,0,1,False,0,0,0,0,1,0,1,0,0,0,0,1,0,0,8,7
3mzq7zwm,0,0,0,0,0,1,True,1,0,0,0,0,0,0,1,0,0,0,0,0,1,3,25
yr73ixw6,0,0,0,0,0,1,False,0,0,0,0,1,0,1,0,0,0,0,1,0,0,4,2
76vl7sac,0,0,0,0,0,1,False,0,1,0,0,0,0,1,0,0,0,0,1,0,0,8,7
mn32jspr,0,0,0,0,0,1,False,0,0,0,0,1,0,1,0,0,0,0,0,0,1,3,25
n2wio9ne,0,0,0,0,0,1,False,0,0,0,0,1,0,1,0,0,0,0,1,0,0,8,7
xybv1ffe,0,0,0,0,0,1,True,0,0,1,0,0,0,1,0,0,0,0,1,0,0,3,25
38rsu91n,0,0,0,0,0,1,False,0,0,1,1,1,0,0,0,1,0,0,1,0,0,4,2
c1eoeva5,0,0,0,0,0,1,False,0,0,1,0,0,0,1,0,0,0,0,1,0,0,8,7
jkkjpsjb,0,0,0,0,0,1,False,0,0,1,0,1,0,1,0,0,0,0,0,0,1,3,25
aggquh1o,0,0,0,0,0,1,False,0,1,0,0,0,0,0,0,0,1,0,1,0,0,4,2
60tcb7m6,0,0,0,0,0,1,False,0,0,1,0,0,0,1,0,0,0,0,1,0,0,8,7
jskpwidp,0,0,0,0,0,1,False,1,0,0,0,1,0,1,0,0,0,0,0,0,1,3,25
p3uw0fv8,0,0,0,0,0,1,True,0,1,0,0,0,0,1,0,0,0,0,0,0,1,4,2
1y25w8fo,0,0,0,0,0,1,False,0,0,0,1,1,0,1,0,0,0,0,1,0,0,8,7
3fa6gi6z,0,0,0,0,1,0,False,0,0,0,1,1,0,1,0,0,0,0,0,0,1,3,25
6711kv8v,0,0,0,0,0,1,False,0,0,0,1,1,0,0,0,1,0,0,1,0,0,8,7
k0hofhay,0,0,0,0,1,0,False,0,0,0,0,1,0,1,0,0,0,0,0,0,1,3,25
9tczzlqu,0,0,0,0,0,1,False,0,0,0,0,1,0,1,0,0,0,0,1,0,0,8,7
yw24x6b3,0,0,0,0,0,1,False,1,0,1,0,0,0,1,0,0,0,0,0,0,1,3,25
141wadnm,0,0,0,0,0,1,False,0,1,1,0,1,0,0,0,1,0,0,1,0,0,4,2
k53ju29n,0,0,0,0,0,1,False,0,1,0,0,0,0,0,0,1,0,0,1,0,0,8,7
cxiwcd1p,0,0,0,0,0,1,False,0,1,1,1,0,0,0,0,1,0,0,0,0,1,3,25
tvj8an25,0,0,0,0,0,1,False,0,0,0,0,1,0,0,0,1,0,0,1,0,0,8,7
4oosnprl,0,0,0,0,0,1,False,0,0,0,0,1,0,1,0,0,0,0,1,0,0,4,2
v2ojb7ro,0,0,0,0,0,1,False,1,0,0,1,1,0,1,0,0,0,0,1,0,0,8,7
pkpjluxg,0,0,0,0,0,1,False,0,0,1,1,1,0,1,0,0,0,0,0,0,1,3,25
883p0ylh,0,0,0,0,0,1,False,0,0,0,1,1,0,0,0,1,0,0,1,0,0,8,7
lcp4q0h4,0,0,0,0,0,1,False,0,0,1,0,0,0,0,0,1,0,0,1,0,0,5,2
ed0t5cz1,0,0,0,0,0,1,False,0,0,0,0,1,0,1,0,0,0,0,1,0,0,8,7
nx7myna0,0,0,0,0,0,1,False,0,1,0,0,0,0,0,0,1,0,0,1,0,0,3,25
uqos95d9,0,0,0,0,0,1,False,0,0,1,0,1,0,1,0,0,0,0,1,0,0,8,7
dkepp7g6,0,0,0,0,0,1,False,0,1,1,1,1,0,1,0,0,0,0,0,0,1,3,25
g1bbwg5h,0,0,0,0,0,1,True,0,0,0,0,1,0,1,0,0,0,0,1,0,0,8,7
l9yluvoc,0,0,0,0,0,1,False,0,0,1,1,0,0,1,0,0,0,0,0,0,1,3,25
b4avlcbv,0,0,0,0,0,1,False,0,0,1,1,1,0,1,0,0,0,0,1,0,0,5,2
fsjwatws,0,0,0,0,0,1,False,0,0,0,0,1,0,1,0,0,0,0,1,0,0,8,7
t3tgnotw,0,0,0,0,0,1,True,1,0,1,0,1,0,1,0,0,0,0,0,0,1,3,25
f39wgv86,0,0,0,0,0,1,False,0,0,1,1,1,0,1,0,0,0,0,1,0,0,5,2
0xpf9vkf,0,0,0,0,0,1,False,1,0,1,0,1,0,1,0,0,0,0,1,0,0,5,2
ejwjd1ic,0,0,0,0,0,1,True,1,0,1,0,0,0,1,0,0,0,0,1,0,0,9,7
zrjrw12p,0,0,0,0,0,1,False,0,0,0,1,1,0,1,0,0,0,0,0,0,1,3,25
unhemz5c,0,0,0,0,0,1,False,0,0,0,0,1,0,1,0,0,0,0,1,0,0,9,7
xxdjs93s,0,0,0,0,0,1,False,0,1,1,0,1,0,0,0,1,0,0,1,0,0,5,2
vfovdysu,0,0,0,0,0,1,False,0,1,0,1,1,0,1,0,0,0,0,0,0,1,3,25
ck7jj68y,0,0,0,0,0,1,False,0,0,1,1,1,0,0,0,1,0,0,1,0,0,9,7
8cg3d28y,0,0,0,0,0,1,False,0,0,0,0,1,0,1,0,0,0,0,1,0,0,5,2
6jtcg8zf,0,0,0,0,0,1,False,0,1,0,0,0,0,0,0,1,0,0,1,0,0,9,7
483uh0oz,0,0,0,0,0,1,False,1,0,0,0,0,0,0,1,0,0,0,0,0,1,3,25
js0iup0i,0,0,0,0,0,1,False,0,0,0,0,1,0,0,0,1,0,0,1,0,0,9,7
fz1sgapz,0,0,0,0,0,1,False,0,0,0,1,0,0,1,0,0,0,0,1,0,0,9,7
5gvivfvu,0,0,0,0,1,0,False,0,1,1,1,1,0,1,0,0,0,0,0,0,1,3,25
uqr9o5ak,0,0,0,0,0,1,False,1,0,0,0,0,0,1,0,0,0,0,1,0,0,9,7
2q2aszrv,0,0,0,0,1,0,False,0,0,1,0,1,0,1,0,0,0,0,0,0,1,3,25
hr4biknq,0,0,0,0,0,1,True,1,0,1,0,0,0,1,0,0,0,0,0,0,1,5,2
z12ah5r9,0,0,0,0,0,1,False,0,0,0,1,1,0,1,0,0,0,0,1,0,0,9,7
5z2nt71l,0,0,0,0,0,1,True,0,1,0,1,0,0,0,1,0,0,0,0,0,1,3,25
c5u891o3,0,0,0,0,0,1,False,0,0,0,0,1,0,1,0,0,0,0,1,0,0,9,7
ct1r6eni,0,0,0,0,0,1,False,0,1,0,0,0,0,0,1,0,0,0,0,0,1,3,25
nb0a3kqp,0,0,0,0,0,1,False,0,0,1,1,1,0,1,0,0,0,0,1,0,0,9,7
nz0ao167,0,0,0,0,0,1,False,0,1,1,1,0,0,1,0,0,0,0,0,0,1,3,25
k39h129h,0,0,0,0,0,1,False,0,0,0,0,1,0,1,0,0,0,0,1,0,0,5,2
zicayiv6,0,0,0,0,0,1,True,0,0,0,0,1,0,1,0,0,0,0,1,0,0,9,7
f9lzs27w,0,0,0,0,0,1,False,0,1,0,0,0,0,1,0,0,0,0,0,0,1,3,25
hf52n98w,0,0,0,0,0,1,False,0,0,1,0,0,0,1,0,0,0,0,1,0,0,5,2
8sqgk8mf,0,0,0,0,0,1,False,0,0,0,1,1,0,0,0,1,0,0,0,0,1,3,25
475gyfhi,0,0,0,0,0,1,False,0,1,1,0,1,0,1,0,0,0,0,1,0,0,9,7
v7j77t7i,0,0,0,0,0,1,False,0,0,0,1,1,0,0,0,1,0,0,1,0,0,3,25
pl6wnehd,0,0,0,0,0,1,False,0,1,0,1,0,0,0,0,1,0,0,1,0,0,9,7
y8ddx8t9,0,0,0,0,0,1,False,0,1,0,0,0,0,0,0,1,0,0,0,0,1,3,25
rhmkfz9a,0,0,0,0,0,1,False,1,0,1,0,0,0,1,0,0,0,0,0,0,1,3,25
itt5oioj,0,0,0,0,0,1,False,0,1,1,1,0,0,1,0,0,0,0,1,0,0,5,2
2c6647x4,0,0,0,0,0,1,False,0,0,0,1,1,0,0,0,1,0,0,1,0,0,9,7
iikbwr2h,0,0,0,0,0,1,False,1,0,0,0,0,0,1,0,0,0,0,0,0,1,3,25
jyob9ocu,0,0,0,0,0,1,False,0,1,0,0,0,0,1,0,0,0,0,1,0,0,9,7
m6e2txyv,0,0,0,0,0,1,False,0,0,0,1,1,0,1,0,0,0,0,0,0,1,3,25
xa6cthx5,0,0,0,0,0,1,False,0,0,0,0,1,0,0,0,1,0,0,1,0,0,5,2
e4v22ffy,0,0,0,0,0,1,False,0,1,0,0,0,0,1,0,0,0,0,1,0,0,9,7
niq3fmha,0,0,0,0,0,1,False,0,1,0,0,0,0,1,0,0,0,0,1,0,0,5,2
eork24qf,0,0,0,0,0,1,False,0,1,1,0,1,0,0,0,1,0,0,1,0,0,9,7
76y50y4j,0,0,0,0,0,1,False,0,0,0,1,1,0,0,0,1,0,0,0,0,1,3,25
il34n0kz,0,0,0,0,0,1,True,0,0,1,0,1,0,1,0,0,0,0,0,0,1,5,2
7vo1jx1h,0,0,0,0,0,1,False,0,0,1,1,1,0,1,0,0,0,0,1,0,0,9,7
ppjn8rvr,0,0,0,0,0,1,False,0,1,1,0,1,0,1,0,0,0,0,0,0,1,3,25
o02d7q9t,0,0,0,0,0,1,False,1,0,0,0,1,0,0,0,1,0,0,1,0,0,5,2
4l1f4hjf,0,0,0,0,0,1,False,0,1,0,0,0,0,1,0,0,0,0,1,0,0,9,7
i5cdabyg,0,0,0,0,1,0,False,0,1,0,1,0,0,1,0,0,0,0,1,0,0,3,25
6y2f1i45,0,0,0,0,0,1,False,0,0,0,0,1,0,0,0,1,0,0,1,0,0,5,2
vl6qzctr,0,0,0,0,0,1,True,0,0,1,1,1,0,0,0,0,1,0,1,0,0,9,7
p0psztjk,0,0,0,0,0,1,False,0,0,0,1,1,0,0,0,1,0,0,1,0,0,3,25
lb82nm7e,0,0,0,0,0,1,False,0,0,0,1,1,0,1,0,0,0,0,0,0,1,3,25
u7c5vxgf,0,0,0,0,0,1,False,0,1,1,1,0,0,1,0,0,0,0,1,0,0,9,7
cw0cncm8,0,0,0,0,0,1,False,0,0,0,1,0,0,1,0,0,0,0,1,0,0,9,7
98f6rt9m,0,0,0,0,0,1,False,0,0,0,1,1,0,1,0,0,0,0,0,0,1,3,25
sirxniky,0,0,0,0,0,1,False,0,0,0,0,1,0,1,0,0,0,0,1,0,0,5,2
duuc02yk,0,0,0,0,0,1,False,0,0,1,1,0,0,1,0,0,0,0,0,0,1,3,25
0hgdc08x,0,0,0,0,0,1,False,0,0,1,1,0,0,1,0,0,0,0,1,0,0,9,7
9epuqolx,0,0,0,0,0,1,True,0,0,0,1,1,0,0,1,0,0,0,0,0,1,3,25
g9t4b00w,0,0,0,0,0,1,False,0,1,0,1,0,0,1,0,0,0,0,1,0,0,9,7
yr5x726g,0,0,0,0,0,1,False,0,0,0,0,1,0,1,0,0,0,0,1,0,0,3,25
vbj9afwd,0,0,0,0,0,1,False,0,1,0,0,0,0,1,0,0,0,0,0,0,1,3,25
qmmjy3dn,0,0,0,0,0,1,False,0,1,1,0,0,0,1,0,0,0,0,1,0,0,5,2
96o59jwx,0,0,0,0,0,1,False,0,0,1,0,0,0,0,0,0,1,0,1,0,0,9,7
u7c6wtbk,0,0,0,0,0,1,False,0,0,0,1,1,0,1,0,0,0,0,0,0,1,3,25
w6amxwjk,0,0,0,0,0,1,False,0,0,0,1,1,0,1,0,0,0,0,1,0,0,9,7
8129itmx,0,0,0,0,0,1,False,0,0,0,1,1,0,1,0,0,0,0,0,0,1,3,25
lashuacg,0,0,0,0,0,1,False,0,1,0,0,0,0,1,0,0,0,0,1,0,0,5,2
bd9bmhse,0,0,0,0,0,1,False,0,0,1,0,1,0,1,0,0,0,0,1,0,0,9,7
71wsoesv,0,0,0,0,0,1,False,1,0,0,0,0,0,0,0,1,0,0,1,0,0,5,2
kp47masr,0,0,0,0,0,1,True,0,0,1,1,0,0,1,0,0,0,0,1,0,0,9,7
7jowbnnn,0,0,0,0,0,1,False,0,0,0,1,1,0,1,0,0,0,0,1,0,0,3,25
r45pf11n,0,0,0,0,0,1,False,0,1,0,0,0,0,0,0,1,0,0,1,0,0,5,2
e64ns407,0,0,0,0,0,1,False,0,0,0,1,1,0,1,0,0,0,0,1,0,0,9,7
zn5me9fs,0,0,0,0,0,1,False,0,0,0,1,1,0,0,0,1,0,0,0,0,1,3,25
spkiuxkb,0,0,0,0,0,1,True,0,0,0,1,1,0,0,1,0,0,0,1,0,0,5,2
botufckb,0,0,0,0,0,1,False,0,0,0,0,1,0,1,0,0,0,0,1,0,0,9,7
7bmxha56,0,0,0,0,0,1,False,0,0,0,0,1,0,1,0,0,0,0,0,0,1,3,25
95mz8cj8,0,0,0,0,0,1,False,0,0,0,0,1,0,0,0,1,0,0,1,0,0,5,2
nt4q1u3a,0,0,0,0,0,1,False,0,1,1,1,1,0,1,0,0,0,0,1,0,0,9,7
9pvmkqtk,0,0,0,0,0,1,False,0,0,0,1,1,0,0,0,1,0,0,0,0,1,3,25
n843trlk,0,0,0,0,0,1,False,0,0,1,1,0,0,1,0,0,0,0,1,0,0,5,2
3ygky4s5,0,0,0,0,0,1,False,0,1,0,0,0,0,1,0,0,0,0,1,0,0,9,7
6lllj9i9,0,0,0,0,0,1,False,0,0,0,0,1,0,1,0,0,0,0,1,0,0,3,25
6oe6p2hd,0,0,0,0,0,1,False,0,1,0,0,0,0,1,0,0,0,0,1,0,0,5,2
z4jgz2m7,0,0,0,0,0,1,False,0,1,0,0,0,0,1,0,0,0,0,1,0,0,9,7
38dczlhc,0,0,0,0,1,0,False,0,0,0,0,1,0,1,0,0,0,0,0,0,1,3,25
vqfreg1d,0,0,0,0,0,1,False,0,0,1,1,0,0,0,0,0,1,0,1,0,0,5,2
wpmamv7p,0,0,0,0,0,1,False,0,1,0,1,0,0,1,0,0,0,0,1,0,0,3,25
n4kgje88,0,0,0,0,0,1,False,0,0,1,1,0,0,1,0,0,0,0,1,0,0,5,2
cfkae3gr,0,0,0,0,0,1,False,0,0,0,1,1,0,1,0,0,0,0,1,0,0,9,7
7sescf4x,0,0,0,0,0,1,False,0,0,0,1,1,0,1,0,0,0,0,1,0,0,3,25
lqf9la1v,0,0,0,0,0,1,False,0,0,0,1,1,0,0,0,1,0,0,1,0,0,5,2
tfgg52z0,0,0,0,0,0,1,False,0,1,0,0,1,0,1,0,0,0,0,1,0,0,3,25
4bba3yn2,0,0,0,0,0,1,False,0,0,0,1,1,0,1,0,0,0,0,1,0,0,5,2
24m7ty4d,0,0,0,0,0,1,False,1,0,0,0,1,0,1,0,0,0,0,1,0,0,9,7
1q2ydrdp,0,0,0,0,0,1,False,0,0,0,0,1,0,0,0,1,0,0,0,0,1,3,25
0xrsmnlh,0,0,0,0,0,1,False,0,1,1,1,1,0,0,0,1,0,0,0,0,1,3,25
ojslvbwe,0,0,0,0,0,1,False,0,0,1,1,1,0,1,0,0,0,0,1,0,0,5,2
d4okk5es,0,0,0,0,0,1,False,0,0,0,0,1,0,1,0,0,0,0,1,0,0,9,7
bxmjrk6f,0,0,0,0,1,0,False,1,0,0,0,1,0,1,0,0,0,0,0,0,1,3,25
igojhgi3,0,0,0,0,0,1,False,0,1,1,0,1,0,1,0,0,0,0,1,0,0,9,7
zvlau13d,0,0,0,0,0,1,False,1,0,0,0,1,0,1,0,0,0,0,1,0,0,3,25
eiyad2yx,0,0,0,0,0,1,False,0,0,0,1,1,0,1,0,0,0,0,1,0,0,5,2
wi0nxitu,0,0,0,0,0,1,False,0,0,0,1,1,0,1,0,0,0,0,1,0,0,5,2
qh0cdj63,0,0,0,0,0,1,True,0,1,0,0,1,0,1,0,0,0,0,1,0,0,9,7
4hp0s7ea,0,0,0,0,0,1,False,0,0,1,1,0,0,1,0,0,0,0,0,0,1,3,25
pf3k3nx4,0,0,0,0,0,1,False,0,1,1,1,0,0,1,0,0,0,0,1,0,0,5,2
lfitf7mn,0,0,0,0,0,1,False,1,0,0,0,1,0,1,0,0,0,0,0,0,1,3,25
l57nr1cd,0,0,0,0,0,1,False,0,0,0,0,1,0,1,0,0,0,0,1,0,0,5,2
q11csg5o,0,0,0,0,0,1,False,0,0,0,1,1,0,1,0,0,0,0,1,0,0,9,7
ifkym0gx,0,0,0,0,1,0,False,1,0,1,0,1,0,1,0,0,0,0,1,0,0,3,25
k37itg20,0,0,0,0,0,1,False,0,0,0,1,1,0,1,0,0,0,0,1,0,0,5,2
