Id,Use Case,Status,Created Date,Close Date,Price,Discount code,Pain,Loss Reason
ot4bsn7s,Corporate Events,Closed Won,2019-09-28,2019-09-28,1344.0,YEARLY30PROMO,operations,Not_Specified
ns0c09jo,Corporate Events,Closed Won,2019-07-10,2019-07-13,960.0,ANNUAL60DEAL,operations,Not_Specified
fllgxoqm,Sports Events,Closed Lost,2019-04-02,2019-07-17,240.0,SAVEMONTH50G,operations,no response
hft4ao1l,Corporate Events,Negotiation,2019-08-02,2019-08-02,768.0,Not_Specified,operations,Not_Specified
1via8nv4,Educational Seminars,Closed Lost,2019-08-02,2019-06-09,200.0,Not_Specified,operations,no product fit
1zunloqs,Corporate Events,Closed Won,2018-06-10,2018-06-11,1008.0,RENEW30YEARLY,operations,Not_Specified
5u8gskfn,Sports Events,Checkbox,2019-01-21,2019-01-21,768.0,HALFYEAR20G,quality of delivery,Not_Specified
4t9ftbko,Educational Seminars,Closed Won,2019-06-17,2019-06-17,960.0,BIANNUAL20,financial control,Not_Specified
2an7h3ew,Sports Events,Closed Won,2019-11-02,2019-12-02,360.0,25GIFT,operations,Not_Specified
umizdvdy,Sports Events,Closed Lost,2019-07-10,2019-07-10,200.0,Not_Specified,operations,price
dew998fk,Corporate Events,Closed Won,2018-10-22,2018-10-22,768.0,2SEMESTERS20OFF,quality of delivery,Not_Specified
ee7rb37s,Sports Events,Closed Won,2018-10-06,2018-11-19,576.0,HALFSEASON20G,operations,Not_Specified
hfgdr40r,Educational Seminars,Closed Lost,2019-08-02,2019-07-17,240.0,NOCOSTREG,financial control,no response
4gymniy5,Sports Events,Closed Won,2019-07-13,2019-07-13,150.0,MONTH75SPECIAL,operations,Not_Specified
bo184zn3,Corporate Events,Closed Won,2019-07-17,2019-07-17,240.0,MONTH50REBATE,operations,Not_Specified
ykdwtf09,Corporate Events,Closed Lost,2019-07-17,2019-07-17,0.0,Not_Specified,operations,no budget
fz06ydqh,Corporate Events,Closed Won,2019-07-17,2019-07-20,768.0,2SEMESTERS20OFF,operations,Not_Specified
0qcixp7b,Sports Events,Closed Lost,2019-07-21,2019-07-26,960.0,Not_Specified,operations,no product fit
0xerchbz,Corporate Events,Closed Lost,2019-07-21,2019-07-22,240.0,MONTH50REBATE,operations,not target
hvz34rhz,Corporate Events,Closed Won,2019-07-21,2019-07-23,324.0,10OFFREDUCED,operations,Not_Specified
n3fjtw03,Corporate Events,Closed Won,2019-05-02,2019-06-02,240.0,MONTH50REBATE,financial control,Not_Specified
wcj7ld80,Educational Seminars,Closed Won,2019-07-02,2019-07-02,1344.0,ANNUAL30BONUS,operations,Not_Specified
x2bjw1q3,Sports Events,Closed Won,2019-07-02,2019-07-02,360.0,25GIFT,operations,Not_Specified
k9fq6eyw,Corporate Events,Closed Lost,2019-07-02,2019-07-21,0.0,Not_Specified,operations,no response
qcl932es,Corporate Events,Closed Won,2018-12-10,2018-12-10,1344.0,Not_Specified,operations,Not_Specified
a0q2x0nx,Corporate Events,Closed Won,2018-11-20,2018-11-20,960.0,ANNUAL60DEAL,quality of delivery,Not_Specified
u78o6g0a,Sports Events,Closed Won,2019-12-02,2019-07-24,0.0,NOCOSTREG,operations,Not_Specified
7jku5muj,Corporate Events,Closed Won,2019-02-17,2019-02-17,300.0,MONTH50CUTBACK,operations,Not_Specified
kt6yyl1v,Educational Seminars,Closed Won,2019-07-02,2019-07-02,240.0,SAVEMONTH50G,Not_Specified,Not_Specified
x43g2q2x,Sports Events,Closed Won,2019-07-02,2019-07-02,576.0,HALFSEASON20G,Not_Specified,Not_Specified
j3v2soul,Corporate Events,Closed Won,2019-07-08,2019-07-08,360.0,MONTHSAVE25DEAL,operations,Not_Specified
nno35zbt,Corporate Events,Closed Lost,2019-07-02,2019-07-02,0.0,Not_Specified,operations,no product fit
edj3315s,Educational Seminars,Closed Won,2019-12-02,2019-12-02,150.0,MONTH75SPECIAL,financial control,Not_Specified
t6zbsozt,Corporate Events,Closed Won,2019-07-08,2019-07-09,360.0,SAVE25LESS,operations,Not_Specified
bjgqu5pj,Sports Events,Closed Lost,2019-08-01,2019-08-01,50248.0,NOCOSTREG,operations,no response
ihcnmia0,Corporate Events,Closed Won,2019-06-27,2019-06-27,768.0,2SEMESTERS20OFF,operations,Not_Specified
0p02sziz,Sports Events,Closed Won,2019-06-18,2019-06-18,1344.0,ANNUAL30BONUS,Not_Specified,Not_Specified
82bs7wpz,Corporate Events,Closed Won,2019-12-02,2019-12-02,360.0,MONTHSAVE25DEAL,operations,Not_Specified
g75jekqf,Corporate Events,Closed Won,2019-07-10,2019-07-10,360.0,MONTHSAVE25DEAL,operations,Not_Specified
nakn3ggw,Corporate Events,Checkbox,2019-04-23,2019-04-23,1344.0,YEARLY30PROMO,operations,Not_Specified
feaexcji,Sports Events,Closed Won,2019-07-14,2019-07-14,150.0,MONTH75SPECIAL,operations,Not_Specified
k7zlnctd,Educational Seminars,Closed Won,2019-07-20,2019-07-18,600.0,Not_Specified,Not_Specified,Not_Specified
oj6z2evh,Educational Seminars,Closed Lost,2019-07-20,2019-07-26,768.0,HALFYEAR20G,operations,no response
49vrjj7s,Corporate Events,Closed Lost,2019-07-20,2019-01-03,360.0,SAVE25LESS,operations,no response
qa7wqmjq,Educational Seminars,Closed Lost,2019-07-20,2019-07-22,360.0,Not_Specified,financial control,not target
4q55q19w,Corporate Events,Closed Lost,2019-07-22,2019-07-15,360.0,SAVE25LESS,operations,no response
ukzakgvm,Corporate Events,Closed Lost,2019-07-02,2019-08-02,120.0,Not_Specified,operations,lost to competitor
ln612onm,Corporate Events,Closed Won,2019-08-02,2019-08-02,768.0,2SEMESTERS20OFF,operations,Not_Specified
s4l7fe1m,Corporate Events,Closed Won,2019-07-22,2019-07-22,0.0,NOCOSTREG,Not_Specified,Not_Specified
t3bhcx4g,Educational Seminars,Negotiation,2019-04-02,2019-04-02,300.0,Not_Specified,financial control,Not_Specified
9czpjtk3,Corporate Events,Negotiation,2019-06-02,2019-06-02,1012.0,Not_Specified,operations,Not_Specified
ji3n5zqq,Educational Seminars,Checkbox,2019-07-24,2019-07-24,0.0,NOCOSTREG,financial control,Not_Specified
nzwccwo8,Educational Seminars,Closed Won,2019-09-15,2019-09-15,576.0,HALFSEASON20G,time saving,Not_Specified
4b4n7704,Corporate Events,Negotiation,2019-09-21,2019-10-19,768.0,2SEMESTERS20OFF,operations,Not_Specified
mn8hqjxd,Corporate Events,Closed Won,2019-09-24,2019-09-24,768.0,2SEMESTERS20OFF,quality of delivery,Not_Specified
rv1t1vvg,Educational Seminars,Closed Lost,2019-08-19,2019-08-19,0.0,Not_Specified,operations,lost to competitor
yui4gwv2,Educational Seminars,Closed Won,2019-11-05,2019-11-05,960.0,YEARLY60,operations,Not_Specified
uzucjbp5,Educational Seminars,Closed Lost,2019-10-08,2019-10-08,360.0,25GIFT,time saving,lost to competitor
et3zt2uk,Educational Seminars,Closed Won,2019-09-08,2019-09-09,360.0,25GIFT,financial control,Not_Specified
lxdos0fo,Corporate Events,Closed Won,2019-09-14,2019-09-14,1344.0,YEARLY30PROMO,financial control,Not_Specified
y627czg4,Corporate Events,Closed Lost,2019-08-13,2019-08-14,240.0,DISCOUNT50POWER,operations,price
o5is77h6,Educational Seminars,Closed Lost,2019-11-05,2019-10-26,360.0,25GIFT,quality of delivery,no response
97ucisow,Corporate Events,Closed Won,2019-07-22,2019-07-22,120.0,3QUARTERS75CUT,financial control,Not_Specified
yiw3z61u,Educational Seminars,Closed Won,2019-10-13,2019-10-13,768.0,HALFYEAR20G,operations,Not_Specified
llol4hh7,Sports Events,Closed Lost,2019-10-13,2019-10-13,0.0,Not_Specified,financial control,lost to competitor
2dq5yyv9,Sports Events,Closed Lost,2019-10-13,2019-11-23,150.0,CUTBACK75SPECIAL,financial control,not target
qynf95al,Corporate Events,Closed Lost,2019-10-14,2019-10-20,324.0,10OFFREDUCED,Not_Specified,no response
cvw7opj6,Corporate Events,Closed Won,2019-09-03,2019-09-03,768.0,2SEMESTERS20OFF,operations,Not_Specified
b21d3ds7,Sports Events,Closed Won,2019-09-18,2019-09-18,768.0,HALFYEAR20G,operations,Not_Specified
lwe3wj02,Educational Seminars,Closed Lost,2019-09-18,2019-05-05,1344.0,ANNUAL30BONUS,financial control,lost to competitor
s71wqu54,Educational Seminars,Closed Won,2019-10-16,2019-10-16,120.0,NOCOSTREG,quality of delivery,Not_Specified
i4gx0q0d,Educational Seminars,Closed Won,2019-10-16,2019-10-16,576.0,HALFSEASON20G,operations,Not_Specified
k0e5ou8q,Educational Seminars,Closed Lost,2019-08-12,2019-08-13,324.0,SLASH10,financial control,no budget
4sboxx4v,Corporate Events,Closed Won,2019-02-04,2019-02-04,768.0,2SEMESTERS20OFF,operations,Not_Specified
hcj93kbr,Educational Seminars,Closed Lost,2019-08-20,2019-08-25,0.0,Not_Specified,financial control,lost to competitor
re4cki7e,Corporate Events,Closed Lost,2019-05-04,2019-09-18,576.0,2SEMESTERS20SALE,financial control,no response
zsa4vc1f,Sports Events,Closed Won,2019-09-09,2019-09-09,120.0,NOCOSTREG,operations,Not_Specified
vd87bl5u,Educational Seminars,Closed Lost,2019-10-19,2019-10-21,768.0,HALFYEAR20G,financial control,lost to competitor
hyq0w7az,Corporate Events,Closed Won,2019-10-19,2019-10-19,360.0,MONTHSAVE25DEAL,operations,Not_Specified
9zpfoxt8,Educational Seminars,Closed Won,2019-08-19,2019-08-19,360.0,25GIFT,operations,Not_Specified
4upwa4u7,Corporate Events,Closed Won,2019-09-24,2019-09-24,768.0,2SEMESTERS20OFF,financial control,Not_Specified
628d0woi,Educational Seminars,Closed Won,2019-10-16,2019-10-16,768.0,HALFYEAR20G,financial control,Not_Specified
cfhhh8f4,Sports Events,Closed Won,2019-09-09,2019-09-09,240.0,SAVEMONTH50G,operations,Not_Specified
50pt6l6j,Sports Events,Closed Lost,2019-09-18,2019-09-18,250.0,SAVEMONTH50G,quality of delivery,price
t08z3oda,Corporate Events,Closed Won,2019-10-14,2019-10-14,300.0,MONTH50CUTBACK,operations,Not_Specified
qycf6x9a,Corporate Events,Closed Won,2019-10-12,2019-10-13,324.0,10OFFREDUCED,operations,Not_Specified
8erfooo9,Sports Events,Closed Lost,2019-10-19,2019-10-23,360.0,DISCOUNT25QUICK,financial control,no response
oqdli760,Educational Seminars,Closed Won,2019-07-24,2019-07-26,0.0,Not_Specified,Not_Specified,Not_Specified
crx72s3w,Corporate Events,Closed Won,2019-08-20,2019-08-20,768.0,HALFYEAR20G,financial control,Not_Specified
3rpc6cgd,Corporate Events,Negotiation,2019-08-21,2019-08-21,360.0,MONTHSAVE25DEAL,financial control,Not_Specified
2uws19oo,Educational Seminars,Closed Won,2019-12-04,2019-09-08,240.0,SAVEMONTH50G,operations,Not_Specified
zaxw9wc0,Sports Events,Closed Won,2019-09-22,2019-09-25,120.0,MONTH75SAVINGS,operations,Not_Specified
m325hxce,Corporate Events,Closed Won,2019-09-24,2019-09-24,120.0,GIVEAWAYFREE,Not_Specified,Not_Specified
bjgqu5pj,Sports Events,Closed Lost,2019-07-22,2019-07-25,0.0,NOCOSTREG,Not_Specified,no response
7z7c6bll,Educational Seminars,Closed Won,2019-08-18,2019-08-26,0.0,NOCOSTREG,operations,Not_Specified
g5q27v0e,Sports Events,Closed Won,2019-07-23,2019-07-24,0.0,NOCOSTREG,Not_Specified,Not_Specified
0r2s91fc,Educational Seminars,Closed Lost,2019-06-04,2019-06-04,0.0,Not_Specified,financial control,no product fit
zx1s401w,Educational Seminars,Closed Won,2019-09-14,2019-09-15,960.0,YEARLY60,operations,Not_Specified
24hyectg,Corporate Events,Closed Won,2019-09-21,2019-09-21,768.0,2SEMESTERS20OFF,Not_Specified,Not_Specified
y1aujamr,Corporate Events,Closed Won,2019-09-24,2019-09-25,576.0,2SEMESTERS20SALE,operations,Not_Specified
v43afh3x,Sports Events,Closed Lost,2019-10-08,2019-10-08,768.0,HALFYEAR20G,operations,lost to competitor
p0c0euqk,Sports Events,Closed Won,2019-07-24,2019-07-24,324.0,SLASH10,Not_Specified,Not_Specified
ng6vi866,Corporate Events,Closed Lost,2019-09-24,2019-09-25,360.0,SAVE25LESS,Not_Specified,price
hqh04djn,Corporate Events,Closed Lost,2019-04-05,2019-10-20,360.0,MONTHSAVE25DEAL,operations,no budget
4bi165v2,Corporate Events,Closed Won,2019-10-13,2019-10-13,768.0,2SEMESTERS20OFF,financial control,Not_Specified
4jkcq7q7,Corporate Events,Closed Won,2019-08-14,2019-08-14,576.0,2SEMESTERS20SALE,operations,Not_Specified
8y5bp1uf,Educational Seminars,Closed Lost,2019-09-14,2019-09-21,200.0,Not_Specified,financial control,lost to competitor
snmszlzg,Sports Events,Closed Won,2019-09-23,2019-09-24,240.0,SAVEMONTH50G,financial control,Not_Specified
mlkd2qcv,Corporate Events,Closed Won,2019-09-16,2019-09-24,576.0,2SEMESTERS20SALE,operations,Not_Specified
y395rp9j,Educational Seminars,Closed Lost,2019-04-05,2019-04-05,200.0,Not_Specified,operations,no budget
9dfv22gt,Educational Seminars,Checkbox,2019-10-16,2019-10-16,120.0,NOCOSTREG,Not_Specified,Not_Specified
90uhza34,Sports Events,Closed Lost,2019-09-18,2019-09-21,576.0,HALFSEASON20G,operations,no response
wtsr07u8,Corporate Events,Closed Lost,2019-06-05,2019-10-13,768.0,2SEMESTERS20OFF,quality of delivery,no response
ao78jjbi,Corporate Events,Closed Won,2019-02-04,2019-05-04,1344.0,YEARLY30PROMO,financial control,Not_Specified
0gxm7co5,Corporate Events,Closed Won,2019-09-10,2019-09-14,240.0,MONTH50REBATE,operations,Not_Specified
3inlifyk,Corporate Events,Closed Won,2019-10-12,2019-10-13,360.0,SAVE25LESS,quality of delivery,Not_Specified
vhds3p1t,Corporate Events,Closed Won,2019-09-18,2019-09-18,300.0,MONTH50CUTBACK,quality of delivery,Not_Specified
7pdpob77,Corporate Events,Closed Lost,2019-09-22,2019-09-25,360.0,Not_Specified,operations,lost to competitor
i10qywuh,Corporate Events,Closed Lost,2019-10-19,2019-10-20,324.0,10OFFREDUCED,operations,no response
0mncc3zw,Sports Events,Closed Won,2019-07-24,2019-07-24,0.0,NOCOSTREG,operations,Not_Specified
zoj0399v,Sports Events,Closed Won,2019-09-09,2019-09-09,150.0,MONTH75SPECIAL,quality of delivery,Not_Specified
517dhc8h,Corporate Events,Closed Won,2019-10-16,2019-10-21,768.0,2SEMESTERS20OFF,operations,Not_Specified
qhtr80vg,Corporate Events,Closed Won,2019-10-13,2019-10-13,360.0,MONTHSAVE25DEAL,financial control,Not_Specified
dia186yz,Corporate Events,Closed Won,2019-09-23,2019-09-24,360.0,SAVE25LESS,operations,Not_Specified
ijarfmet,Educational Seminars,Closed Lost,2019-10-20,2019-10-20,360.0,25GIFT,financial control,no product fit
excou5o2,Educational Seminars,Closed Won,2019-05-04,2019-05-04,1680.0,FLAT30,operations,Not_Specified
2q5f4a93,Educational Seminars,Negotiation,2019-09-09,2019-09-14,360.0,25GIFT,operations,Not_Specified
7b3rnsiq,Educational Seminars,Closed Lost,2019-10-19,2019-10-21,360.0,25GIFT,operations,lost to competitor
9jth2wkl,Corporate Events,Closed Won,2019-07-24,2019-07-24,300.0,SAVEMONTH50SPECIAL,operations,Not_Specified
j0s256fl,Corporate Events,Closed Lost,2019-08-11,2019-08-13,1344.0,MATCH25OFF,financial control,lost to competitor
rrh03lft,Corporate Events,Closed Won,2019-08-19,2019-08-20,600.0,PROMOTIONCODE,operations,Not_Specified
65v2s91e,Educational Seminars,Demo 1,2019-09-25,2019-10-26,Not_Specified,Not_Specified,Not_Specified,Not_Specified
m34ofol4,Corporate Events,Closed Lost,2019-09-15,2019-09-25,360.0,MONTHSAVE25DEAL,operations,no product fit
9epuqolx,Educational Seminars,Closed Lost,2019-07-23,2019-07-23,0.0,NOCOSTREG,Not_Specified,no response
aykj4lkv,Sports Events,Closed Lost,2019-09-25,2019-09-25,0.0,Not_Specified,operations,price
zptwoiyk,Educational Seminars,Closed Won,2019-07-23,2019-07-23,0.0,NOCOSTREG,Not_Specified,Not_Specified
scm0zc9f,Educational Seminars,Closed Won,2019-08-25,2019-08-26,0.0,NOCOSTREG,financial control,Not_Specified
5zg8t9q2,Corporate Events,Closed Won,2019-09-10,2019-09-11,576.0,2SEMESTERS20SALE,operations,Not_Specified
fdugbhar,Corporate Events,Closed Won,2019-09-22,2019-09-22,768.0,2SEMESTERS20OFF,operations,Not_Specified
8u63d2b1,Educational Seminars,Closed Won,2019-07-23,2019-07-23,120.0,MONTH75SAVINGS,financial control,Not_Specified
71l45f81,Sports Events,Closed Lost,2019-09-16,2019-09-25,324.0,SLASH10,operations,no response
zj1qrvfo,Corporate Events,Closed Won,2019-03-05,2019-03-05,768.0,2SEMESTERS20OFF,financial control,Not_Specified
ev0u3ixb,Corporate Events,Closed Won,2019-09-23,2019-09-23,360.0,MONTHSAVE25DEAL,operations,Not_Specified
y9n6zbmb,Corporate Events,Closed Won,2019-10-14,2019-10-14,240.0,MONTH50REBATE,operations,Not_Specified
i3uqcfav,Corporate Events,Closed Lost,2019-10-14,2019-05-05,200.0,Not_Specified,quality of delivery,lost to competitor
gdctlyhw,Corporate Events,Closed Won,2019-10-14,2019-10-14,324.0,10OFFREDUCED,operations,Not_Specified
s28ts054,Sports Events,Closed Won,2019-09-24,2019-09-24,120.0,MONTH75SAVINGS,operations,Not_Specified
nukg6y3h,Corporate Events,Closed Lost,2019-08-21,2019-08-26,150.0,MONTH75SPECIAL,financial control,no budget
ajxphlg1,Educational Seminars,Closed Won,2019-09-08,2019-09-08,120.0,NOCOSTREG,operations,Not_Specified
l8frrzph,Educational Seminars,Closed Won,2019-10-16,2019-10-16,360.0,25GIFT,operations,Not_Specified
yrcj7wlh,Educational Seminars,Closed Lost,2019-10-16,2019-10-19,360.0,25GIFT,quality of delivery,lost to competitor
0wo84ufm,Corporate Events,Closed Won,2019-10-16,2019-10-19,768.0,2SEMESTERS20OFF,financial control,Not_Specified
ldt204we,Corporate Events,Negotiation,2019-10-09,2019-10-09,360.0,MONTHSAVE25DEAL,operations,Not_Specified
fs2ncgpp,Educational Seminars,Closed Won,2019-10-19,2019-10-20,240.0,SAVEMONTH50G,quality of delivery,Not_Specified
qpiesfla,Corporate Events,Closed Lost,2019-10-14,2019-02-06,360.0,SAVE25LESS,operations,lost to competitor
or225iuz,Corporate Events,Closed Lost,2019-10-19,2019-10-26,324.0,10OFFREDUCED,operations,no budget
hmaim1ws,Corporate Events,Closed Lost,2019-10-20,2019-10-26,360.0,MONTHSAVE25DEAL,operations,no response
7oupoax3,Corporate Events,Checkbox,2019-07-24,2019-07-24,360.0,MONTHSAVE25DEAL,operations,Not_Specified
y64nr2p8,Corporate Events,Closed Lost,2019-09-11,2019-09-11,360.0,MONTHSAVE25DEAL,financial control,no response
pjj1jy21,Educational Seminars,Closed Won,2019-09-15,2019-09-15,1344.0,ANNUAL30BONUS,quality of delivery,Not_Specified
bcf2cgqb,Educational Seminars,Closed Lost,2019-10-20,2019-10-26,768.0,HALFYEAR20G,operations,lost to competitor
s3h8n9dn,Corporate Events,Closed Lost,2019-10-15,2019-10-21,200.0,Not_Specified,operations,no response
k2xakx1m,Corporate Events,Checkbox,2019-10-20,2019-10-20,768.0,2SEMESTERS20OFF,operations,Not_Specified
xlhaenud,Corporate Events,Closed Won,2019-09-21,2019-09-22,768.0,2SEMESTERS20OFF,operations,Not_Specified
3pw315ig,Educational Seminars,Demo 1,2019-07-24,2019-07-26,0.0,NOCOSTREG,financial control,Not_Specified
9mfkbyuh,Corporate Events,Checkbox,2019-09-17,2019-09-17,360.0,MONTHSAVE25DEAL,financial control,Not_Specified
rdyvy33x,Corporate Events,Closed Won,2019-08-12,2019-08-12,324.0,10OFFREDUCED,operations,Not_Specified
vaiukbt9,Educational Seminars,Closed Won,2019-09-18,2019-09-21,120.0,MONTH75SAVINGS,operations,Not_Specified
pyf1sy64,Corporate Events,Closed Won,2019-08-12,2019-08-12,1344.0,YEARLY30PROMO,operations,Not_Specified
ymnk0yyd,Corporate Events,Closed Lost,2019-08-12,2019-09-17,200.0,Not_Specified,operations,price
cuzdk3np,Corporate Events,Closed Won,2019-09-15,2019-09-15,300.0,MONTH50CUTBACK,financial control,Not_Specified
brih53ct,Educational Seminars,Closed Lost,2019-09-10,2019-09-25,360.0,DISCOUNT25QUICK,operations,no response
j0bmp5t1,Corporate Events,Closed Won,2019-02-03,2019-10-03,360.0,SAVE25LESS,financial control,Not_Specified
11jvbbnd,Educational Seminars,Closed Won,2019-08-19,2019-08-20,324.0,SLASH10,quality of delivery,Not_Specified
5r5gv3i5,Corporate Events,Closed Won,2019-02-03,2019-02-03,240.0,DISCOUNT50POWER,Not_Specified,Not_Specified
7e4d9ccc,Corporate Events,Closed Won,2019-03-03,2019-04-03,360.0,MONTHSAVE25DEAL,operations,Not_Specified
rk13czgs,Corporate Events,Closed Won,2019-04-03,2019-04-03,1344.0,YEARLY30PROMO,operations,Not_Specified
rxzn7ffo,Educational Seminars,Closed Lost,2019-09-11,2019-09-25,360.0,Not_Specified,operations,no response
vw6pj1pn,Corporate Events,Closed Won,2019-08-25,2019-08-25,1344.0,YEARLY30PROMO,financial control,Not_Specified
ykbzl41t,Educational Seminars,Negotiation,2019-10-13,2019-10-14,360.0,25GIFT,financial control,Not_Specified
dw4dal6v,Corporate Events,Closed Won,2019-10-13,2019-10-13,324.0,10OFFREDUCED,operations,Not_Specified
xckknnrm,Sports Events,Demo 1,2019-10-13,2019-10-26,Not_Specified,Not_Specified,Not_Specified,Not_Specified
rbjqudrd,Sports Events,Demo 1,2019-10-13,2019-10-26,Not_Specified,Not_Specified,operations,Not_Specified
xqzw8vr9,Corporate Events,Closed Won,2019-10-13,2019-10-13,324.0,10OFFREDUCED,quality of delivery,Not_Specified
w5c2n86g,Corporate Events,Closed Lost,2019-05-05,2019-07-05,0.0,Not_Specified,operations,not target
qhcwgvqj,Educational Seminars,Closed Won,2019-07-23,2019-07-24,0.0,NOCOSTREG,Not_Specified,Not_Specified
k7xzgjrq,Educational Seminars,Closed Lost,2019-06-04,2019-06-04,200.0,Not_Specified,operations,lost to competitor
5d8jun28,Corporate Events,Negotiation,2019-05-04,2019-05-04,1344.0,YEARLY30PROMO,operations,Not_Specified
lreqkzng,Corporate Events,Closed Won,2019-08-04,2019-08-04,300.0,MONTH50CUTBACK,operations,Not_Specified
epizrxoz,Not_Specified,Demo 1,2019-08-05,2019-10-26,Not_Specified,TRIALFREE,Not_Specified,Not_Specified
hsp8nroj,Corporate Events,Closed Won,2019-11-03,2019-12-03,14876.0,ECONOMY75DISCOUNT,operations,Not_Specified
bkfb20zw,Corporate Events,Closed Won,2019-09-16,2019-09-21,360.0,MONTHSAVE25DEAL,operations,Not_Specified
daxl1o07,Corporate Events,Closed Lost,2019-09-22,2019-03-05,576.0,2SEMESTERS20SALE,financial control,no product fit
