,Id,Status_x,Acquisition Campaign_0,Acquisition Campaign_1,Acquisition Campaign_2,Acquisition Campaign_3,Acquisition Campaign_4,Acquisition Campaign_5,Converted,City_0,City_1,City_2,City_3,City_4,Use Case_Concerts and festivals_x,Use Case_Corporate Events_x,Use Case_Educational Seminars_x,Use Case_Not_Specified_x,Use Case_Sports Events_x,Use Case_Wedding Planning_x,Source_Inbound,Source_Not_Specified,Source_Outbound,month,day,Status_y,Price,Days,Discount,Use Case_Concerts and festivals_y,Use Case_Corporate Events_y,Use Case_Educational Seminars_y,Use Case_Not_Specified_y,Use Case_Sports Events_y,Use Case_Wedding Planning_y,Pain_Not_Specified,Pain_financial control,Pain_operations,Pain_quality of delivery,Pain_time saving
586,qhhwe4kh,Qualified,0,0,0,0,0,1,True,0,0,0,1,1,False,False,False,False,True,False,True,False,False,6,2,Closed Won,360,0,True,False,False,False,False,True,False,False,False,True,False,False
587,33hdy8ff,Qualified,0,0,0,0,0,1,True,0,0,0,0,1,False,True,False,False,False,False,False,False,True,6,2,Closed Won,768,0,True,False,True,False,False,False,False,False,True,False,False,False
588,q4548tw8,Qualified,0,0,0,0,0,1,True,0,0,0,0,1,False,True,False,False,False,False,True,False,False,6,2,Closed Lost,960,36,True,False,True,False,False,False,False,False,False,True,False,False
590,uxiltd7t,Qualified,0,0,0,0,0,1,True,0,0,1,1,0,False,True,False,False,False,False,False,False,True,3,26,Closed Won,14876,0,True,False,True,False,False,False,False,True,False,False,False,False
591,eiiia7vv,Qualified,0,0,0,0,0,1,True,1,0,0,1,1,False,True,False,False,False,False,False,False,True,6,2,Closed Lost,960,92,False,False,True,False,False,False,False,False,False,True,False,False
592,emuvvpyj,Qualified,0,0,0,0,0,1,True,0,0,0,1,1,False,True,False,False,False,False,True,False,False,11,7,Closed Won,1350,0,True,False,True,False,False,False,False,False,True,False,False,False
593,e3bsdqbi,Qualified,0,0,0,0,0,1,True,0,0,0,0,1,False,True,False,False,False,False,True,False,False,11,7,Closed Won,768,0,True,False,True,False,False,False,False,False,False,True,False,False
594,7uw7h2o5,Qualified,0,0,0,0,0,1,True,0,0,0,0,1,False,True,False,False,False,False,True,False,False,11,7,Closed Lost,360,22,False,False,True,False,False,False,False,False,False,True,False,False
595,6c9tu510,Qualified,0,0,0,0,0,1,True,1,0,1,0,0,False,True,False,False,False,False,True,False,False,6,2,Closed Won,450,0,True,False,True,False,False,False,False,False,False,False,True,False
596,9s83nm0e,Qualified,0,0,0,0,0,1,True,0,0,0,1,1,False,False,True,False,False,False,False,False,True,3,26,Closed Won,768,0,True,False,False,True,False,False,False,False,False,True,False,False
597,as9qg2i9,Meeting,0,0,0,0,0,1,True,0,1,1,0,1,False,True,False,False,False,False,True,False,False,3,26,Closed Won,240,6,True,False,True,False,False,False,False,False,True,False,False,False
598,4b40ujbp,Qualified,0,0,0,0,0,1,True,0,0,0,0,1,False,True,False,False,False,False,True,False,False,12,7,Closed Lost,360,1,True,False,True,False,False,False,False,False,False,True,False,False
599,ru59wqcp,Qualified,0,0,0,0,0,1,True,0,0,1,1,1,False,True,False,False,False,False,False,False,True,7,2,Closed Won,576,5,True,False,True,False,False,False,False,False,False,True,False,False
600,jmy1k0q8,Qualified,0,0,0,0,0,1,True,0,0,0,1,0,False,True,False,False,False,False,True,False,False,12,8,Closed Won,768,0,True,False,True,False,False,False,False,False,False,True,False,False
601,2gljvs1e,Qualified,0,0,0,0,0,1,True,0,0,0,1,1,False,False,False,False,True,False,True,False,False,7,2,Closed Lost,768,31,False,False,False,False,False,True,False,False,False,True,False,False
602,3ypbx729,Qualified,0,0,0,0,0,1,True,0,1,0,0,0,False,True,False,False,False,False,True,False,False,12,8,Closed Won,768,0,True,False,True,False,False,False,False,False,False,True,False,False
603,38h1ijhi,Qualified,0,0,0,0,0,1,True,0,0,0,1,1,False,True,False,False,False,False,True,False,False,12,8,Closed Lost,768,3,True,False,True,False,False,False,False,False,False,True,False,False
604,72onhcuw,Qualified,0,0,0,0,0,1,True,0,1,0,0,0,False,False,True,False,False,False,True,False,False,12,8,Closed Lost,2294,0,True,False,False,True,False,False,False,False,False,False,True,False
605,jyzf0ozw,Qualified,0,0,0,0,0,1,True,0,1,1,1,1,False,True,False,False,False,False,True,False,False,12,8,Closed Lost,200,8,False,False,True,False,False,False,False,False,False,True,False,False
606,yudy1f0e,Qualified,0,0,0,0,0,1,True,0,0,0,0,1,False,True,False,False,False,False,True,False,False,7,2,Closed Lost,200,6,False,False,True,False,False,False,False,False,False,True,False,False
607,cijp773h,Qualified,0,0,0,0,0,1,True,0,1,1,1,1,False,False,True,False,False,False,False,False,True,7,2,Closed Lost,1008,-7,False,False,False,True,False,False,False,False,False,False,True,False
608,93r8rmro,Qualified,0,0,0,0,0,1,True,0,0,0,1,1,False,True,False,False,False,False,True,False,False,12,8,Closed Won,360,0,True,False,True,False,False,False,False,False,False,True,False,False
609,fe2pibdm,Qualified,0,0,0,0,0,1,True,0,0,0,1,1,False,True,False,False,False,False,True,False,False,12,8,Closed Won,240,10,True,False,True,False,False,False,False,False,False,True,False,False
610,2w32n15c,Qualified,0,0,0,0,0,1,True,1,0,0,1,0,False,False,True,False,False,False,True,False,False,12,8,Closed Lost,360,3,True,False,False,True,False,False,False,False,False,True,False,False
611,uvmh9rdv,Qualified,0,0,0,0,0,1,True,0,0,0,0,1,False,True,False,False,False,False,True,False,False,7,2,Closed Won,300,31,True,False,True,False,False,False,False,False,False,True,False,False
612,hevw39yh,Qualified,0,0,0,0,0,1,True,0,1,1,1,0,False,False,True,False,False,False,True,False,False,7,2,Closed Lost,200,40,True,False,False,True,False,False,False,True,False,False,False,False
613,0ypvlzbf,Qualified,0,0,0,0,0,1,True,1,0,1,0,1,False,True,False,False,False,False,True,False,False,12,8,Closed Won,768,0,True,False,True,False,False,False,False,True,False,False,False,False
614,di5tt2mg,Qualified,0,0,0,0,0,1,True,0,1,0,0,0,False,False,False,False,True,False,True,False,False,12,8,Closed Won,240,0,True,False,False,False,False,True,False,False,False,True,False,False
615,frygqgzr,Qualified,0,0,0,0,0,1,True,1,0,1,0,1,False,True,False,False,False,False,True,False,False,12,8,Closed Won,240,0,True,False,True,False,False,False,False,False,False,True,False,False
616,zklwhyfg,Qualified,0,0,0,0,0,1,True,1,0,1,0,1,False,True,False,False,False,False,True,False,False,12,9,Closed Won,240,1,True,False,True,False,False,False,False,False,False,True,False,False
617,un23g2e2,Qualified,0,0,0,0,0,1,True,1,0,1,0,0,False,True,False,False,False,False,True,False,False,12,9,Closed Lost,150,1,True,False,True,False,False,False,False,False,True,False,False,False
618,j5udrd97,Qualified,0,0,0,0,0,1,True,0,0,0,1,1,False,False,True,False,False,False,False,False,True,7,2,Closed Won,14870,0,True,False,False,True,False,False,False,False,False,False,True,False
619,9b50mgj2,Qualified,0,0,0,0,0,1,True,1,0,1,0,1,False,True,False,False,False,False,True,False,False,12,9,Closed Lost,320,46,True,False,True,False,False,False,False,False,False,True,False,False
620,gdpt0arj,Qualified,0,0,0,0,0,1,True,0,1,1,0,0,False,True,False,False,False,False,True,False,False,12,9,Closed Won,300,6,True,False,True,False,False,False,False,False,False,True,False,False
621,ikfzgxqm,Qualified,0,0,0,0,0,1,True,0,0,1,1,0,False,False,False,True,False,False,True,False,False,12,9,Closed Lost,22,1,False,False,True,False,False,False,False,True,False,False,False,False
622,m3e1xjuw,Qualified,0,0,0,0,0,1,True,0,0,0,1,1,False,False,True,False,False,False,False,False,True,3,26,Closed Lost,120,0,False,False,False,True,False,False,False,False,False,True,False,False
623,sf6rqdud,Qualified,0,0,0,0,0,1,True,0,0,0,0,1,False,False,True,False,False,False,True,False,False,12,9,Closed Won,240,0,True,False,False,True,False,False,False,False,False,True,False,False
624,r7gq2593,Qualified,0,0,0,0,0,1,True,0,0,0,1,1,False,False,False,False,True,False,False,False,True,3,26,Closed Won,240,0,True,False,False,False,False,True,False,False,False,True,False,False
625,ivl2wcwb,Qualified,0,0,0,0,0,1,True,0,0,0,1,1,False,True,False,False,False,False,True,False,False,12,9,Closed Won,360,0,True,False,True,False,False,False,False,False,False,True,False,False
626,m7safz3j,Qualified,0,0,0,0,0,1,True,0,0,0,0,1,False,False,True,False,False,False,True,False,False,3,26,Closed Won,576,0,True,False,False,True,False,False,False,False,False,True,False,False
627,iz8tuot2,Qualified,0,0,0,0,0,1,True,0,1,0,0,0,False,True,False,False,False,False,True,False,False,8,2,Closed Lost,0,0,False,False,True,False,False,False,False,False,False,True,False,False
628,djeupak1,Qualified,0,0,0,0,0,1,True,0,0,0,1,1,False,True,False,False,False,False,True,False,False,8,2,Closed Lost,200,122,True,False,True,False,False,False,False,True,False,False,False,False
629,yqtb95aw,Qualified,0,0,0,0,0,1,True,0,0,0,1,1,False,False,True,False,False,False,False,False,True,3,26,Closed Lost,600,0,False,False,False,True,False,False,False,False,False,False,True,False
630,1vel4tfw,Qualified,0,0,0,0,0,1,True,0,0,0,1,1,False,True,False,False,False,False,True,False,False,8,2,Closed Won,1344,0,True,False,True,False,False,False,False,False,False,True,False,False
631,ysur56q0,Qualified,0,0,0,0,0,1,True,0,0,0,1,1,False,False,False,False,True,False,False,False,True,3,26,Closed Lost,0,6,False,False,False,False,False,True,False,False,False,True,False,False
632,y9wclbkw,Qualified,0,0,0,0,0,1,True,0,1,0,1,0,False,True,False,False,False,False,True,False,False,8,2,Closed Won,450,0,True,False,True,False,False,False,False,False,False,True,False,False
633,j5kgfukm,Qualified,0,0,0,0,0,1,True,0,0,0,0,1,False,True,False,False,False,False,True,False,False,3,26,Closed Won,360,0,True,False,True,False,False,False,False,False,False,True,False,False
634,qcl932es,Qualified,0,0,0,0,0,1,True,1,0,0,0,0,False,True,False,False,False,False,True,False,False,12,10,Closed Won,1344,0,False,False,True,False,False,False,False,False,False,True,False,False
635,nzrde3nt,Qualified,0,0,0,0,0,1,True,0,1,1,0,1,False,True,False,False,False,False,True,False,False,12,10,Closed Won,576,0,True,False,True,False,False,False,False,False,False,True,False,False
636,tf69arxm,Qualified,0,0,0,0,0,1,True,0,1,0,0,0,False,False,False,False,True,False,False,False,True,8,2,Closed Won,768,0,True,False,True,False,False,False,False,False,False,True,False,False
637,hmgapksr,Qualified,0,0,0,0,0,1,True,0,1,0,0,0,False,True,False,False,False,False,True,False,False,12,10,Closed Won,450,0,True,False,True,False,False,False,False,False,False,True,False,False
638,tawccmdn,Qualified,0,0,0,0,0,1,True,0,1,0,0,0,False,True,False,False,False,False,True,False,False,12,10,Closed Won,240,0,True,False,True,False,False,False,False,False,True,False,False,False
639,9ivwmjlm,Qualified,0,0,0,0,0,1,True,0,1,1,0,1,False,True,False,False,False,False,True,False,False,8,2,Closed Won,768,0,True,False,True,False,False,False,False,False,False,True,False,False
640,g5q27v0e,Qualified,0,0,0,0,0,1,True,0,0,0,0,1,False,False,True,False,False,False,False,False,True,12,30,Closed Won,0,1,True,False,False,False,False,True,False,True,False,False,False,False
641,1qtvzezc,Qualified,0,0,0,0,0,1,True,0,0,0,1,1,False,True,False,False,False,False,True,False,False,12,10,Closed Won,360,132,True,False,True,False,False,False,False,False,False,True,False,False
642,7atffp3b,Qualified,0,0,0,0,0,1,True,1,0,1,0,0,False,False,False,False,True,False,True,False,False,12,10,Closed Won,240,1,True,False,False,False,False,True,False,False,True,False,False,False
643,1h085jl9,Qualified,0,0,0,0,0,1,True,0,1,1,0,0,False,False,False,False,True,False,False,False,True,12,30,Closed Won,768,0,True,False,False,False,False,True,False,False,True,False,False,False
644,2ewtla3a,Qualified,0,0,0,0,0,1,True,0,0,0,0,1,False,True,False,False,False,False,True,False,False,12,11,Closed Won,1008,3,True,False,True,False,False,False,False,False,True,False,False,False
645,80euw54d,Qualified,0,0,0,0,0,1,True,0,0,0,1,1,False,True,False,False,False,False,False,False,True,12,30,Closed Lost,300,30,True,False,True,False,False,False,False,False,False,True,False,False
646,2k8uihr8,Qualified,0,0,0,0,0,1,True,0,0,0,1,1,False,False,True,False,False,False,True,False,False,12,11,Closed Lost,1344,316,True,False,False,True,False,False,False,False,False,True,False,False
647,ob624wzz,Qualified,0,0,0,0,0,1,True,0,0,0,1,1,False,False,False,True,False,False,True,False,False,12,11,Closed Won,800,0,False,False,True,False,False,False,False,True,False,False,False,False
648,ma8vycm3,Qualified,0,0,0,0,0,1,True,0,0,1,0,0,False,False,False,False,True,False,True,False,False,12,11,Closed Won,960,0,True,False,False,False,False,True,False,False,True,False,False,False
649,h6gzckkp,Qualified,0,0,0,0,0,1,True,0,0,0,0,1,False,True,False,False,False,False,False,False,True,12,30,Closed Lost,360,116,True,False,True,False,False,False,False,True,False,False,False,False
650,x30uiuro,Qualified,0,0,0,0,0,1,True,0,0,0,1,1,False,False,True,False,False,False,False,False,True,12,30,Closed Lost,240,1,False,False,False,True,False,False,False,False,True,False,False,False
651,27byqhlb,Qualified,0,0,0,0,0,1,True,0,0,1,1,1,False,False,False,False,True,False,True,False,False,9,2,Closed Won,360,0,True,False,False,False,False,True,False,False,False,True,False,False
652,zxxy55e9,Qualified,0,0,0,0,0,1,True,0,0,0,0,1,False,False,True,False,False,False,True,False,False,12,11,Closed Won,300,0,True,False,False,False,True,False,False,True,False,False,False,False
653,rjxhldbl,Qualified,0,0,0,0,0,1,True,0,0,1,1,1,False,True,False,False,False,False,True,False,False,9,2,Closed Lost,324,-119,False,False,True,False,False,False,False,False,False,False,True,False
655,t8algx6t,Qualified,0,0,0,0,0,1,True,0,1,0,1,0,False,True,False,False,False,False,True,False,False,12,30,Closed Won,768,0,True,False,True,False,False,False,False,False,False,True,False,False
657,3pxyu81x,Qualified,0,0,0,0,0,1,True,0,1,0,0,0,False,False,False,False,True,False,True,False,False,12,12,Closed Won,360,0,True,False,False,False,False,True,False,False,False,True,False,False
658,e5p70stk,Qualified,0,0,0,0,0,1,True,0,0,0,1,1,False,False,True,False,False,False,False,False,True,9,2,Closed Won,150,8,True,False,False,True,False,False,False,False,True,False,False,False
659,3n2c379i,Qualified,0,0,0,0,0,1,True,0,1,1,0,0,False,True,False,False,False,False,True,False,False,12,12,Closed Won,240,1,True,False,True,False,False,False,False,True,False,False,False,False
660,qva8jljz,Qualified,0,0,0,0,0,1,True,1,0,1,0,1,False,False,False,False,True,False,False,False,True,12,30,Closed Won,360,0,True,False,False,False,False,True,False,False,True,False,False,False
661,506u7yuu,Qualified,0,0,0,0,0,1,True,0,0,0,1,1,False,True,False,False,False,False,True,False,False,12,12,Closed Won,768,0,True,False,True,False,False,False,False,False,False,True,False,False
663,z6dask9p,Qualified,0,0,0,0,0,1,True,0,0,0,0,1,False,False,False,False,True,False,True,False,False,9,2,Closed Won,32396,0,True,False,False,False,False,True,False,False,False,True,False,False
664,bsa0vjds,Qualified,0,0,0,0,0,1,True,0,0,0,0,1,False,False,False,False,True,False,True,False,False,12,13,Closed Won,768,31,True,False,False,False,False,True,False,False,False,True,False,False
665,sq2vpcs1,Qualified,0,0,0,0,0,1,True,0,0,0,1,1,False,False,True,False,False,False,True,False,False,1,30,Closed Lost,768,0,True,False,False,True,False,False,False,False,True,False,False,False
666,mx4p0fdy,Qualified,0,0,0,0,0,1,True,0,0,0,0,1,False,False,True,False,False,False,True,False,False,12,13,Closed Lost,200,3,False,False,False,True,False,False,False,False,False,True,False,False
667,ezngeim1,Qualified,0,0,0,0,0,1,True,0,1,0,1,0,False,True,False,False,False,False,True,False,False,12,14,Closed Won,240,0,True,False,True,False,False,False,False,False,False,True,False,False
668,tkk90dkx,Qualified,0,0,0,0,0,1,True,0,0,0,1,1,False,True,False,False,False,False,True,False,False,12,14,Closed Won,768,0,True,False,True,False,False,False,False,False,True,False,False,False
669,eesdg8oy,Qualified,0,0,0,0,0,1,True,0,0,0,0,1,False,True,False,False,False,False,True,False,False,12,15,Closed Won,360,0,True,False,True,False,False,False,False,False,False,True,False,False
670,w6s3wjlq,Qualified,0,0,0,0,0,1,True,0,1,0,0,0,False,False,False,False,True,False,True,False,False,11,2,Closed Won,240,0,True,False,False,False,False,True,False,False,True,False,False,False
671,jadopvuk,Qualified,0,0,0,0,0,1,True,0,1,0,0,0,False,False,True,False,False,False,True,False,False,12,15,Closed Lost,300,1,False,False,False,True,False,False,False,False,False,True,False,False
672,xx0egmln,Qualified,0,0,0,0,0,1,True,0,0,0,0,1,False,True,False,False,False,False,True,False,False,12,15,Closed Lost,960,2,True,False,True,False,False,False,False,False,False,True,False,False
673,qutw4wau,Qualified,0,0,0,0,0,1,True,0,0,1,1,1,False,True,False,False,False,False,True,False,False,12,15,Closed Won,150,0,True,False,True,False,False,False,False,True,False,False,False,False
674,sbuqazir,Qualified,0,0,0,0,0,1,True,0,0,1,0,1,False,False,True,False,False,False,False,False,True,2,27,Closed Lost,120,0,False,False,False,True,False,False,False,False,False,True,False,False
675,mi1p73sr,Qualified,0,0,0,0,0,1,True,0,0,0,0,1,False,True,False,False,False,False,False,False,True,11,2,Closed Lost,35856,1,True,False,True,False,False,False,False,False,False,True,False,False
676,f161m0hi,Qualified,0,0,0,0,0,1,True,0,0,0,0,1,False,True,False,False,False,False,True,False,False,12,15,Closed Lost,200,3,False,False,True,False,False,False,False,False,False,True,False,False
677,t6a8owub,Qualified,0,0,0,0,0,1,True,0,1,0,0,0,False,True,False,False,False,False,True,False,False,12,15,Closed Won,240,1,True,False,True,False,False,False,False,False,False,True,False,False
678,2hpk0usk,Qualified,0,0,0,0,0,1,True,0,1,0,0,0,False,False,False,False,True,False,False,False,True,2,27,Closed Won,360,0,True,False,False,False,False,True,False,False,True,False,False,False
